person_id,player_name,player_type,draft_year,draft_pick,draft_round,draft_bonus,draft_school,draft_rank,draft_position,height,weight,bats,throws,college_season,fg_G,fg_AB,fg_PA,fg_H,fg_1B,fg_2B,fg_3B,fg_HR,fg_R,fg_RBI,fg_BB,fg_IBB,fg_SO,fg_HBP,fg_SF,fg_SH,fg_GDP,fg_SB,fg_CS,fg_AVG,fg_BB_pct,fg_K_pct,fg_BB/K,fg_OBP,fg_SLG,fg_OPS,fg_ISO,fg_Spd,fg_BABIP,fg_wRC,fg_wRAA,fg_wOBA,fg_wRC_plus,fg_wBsR,fg_Age,fg_MaxAge,reached_mlb,mlb_debut_date,peak_level,peak_level_rank,num_milb_seasons,milb_seasons_list,first_milb_level,first_milb_season,first_milb_avg,first_milb_obp,first_milb_slg,first_milb_ops,first_milb_babip,first_milb_gamesPlayed,first_milb_plateAppearances,first_milb_homeRuns,first_milb_strikeOuts,first_milb_baseOnBalls,best_milb_avg,best_milb_obp,best_milb_slg,best_milb_ops,best_milb_babip,best_milb_gamesPlayed,best_milb_plateAppearances,best_milb_homeRuns,best_milb_strikeOuts,best_milb_baseOnBalls,first_milb_era,first_milb_whip,first_milb_k_per_9,first_milb_bb_per_9,first_milb_fip,first_milb_gamesPitched,first_milb_inningsPitched,first_milb_k_bb,fg_W,fg_L,fg_ERA,fg_GS,fg_CG,fg_SHO,fg_SV,fg_IP,fg_TBF,fg_ER,fg_WP,fg_BK,fg_K_per_nine,fg_BB_per_nine,fg_KBB,fg_HR_per_nine,fg_WHIP,fg_LOB_pct,fg_FIP,fg_ERA_minus_FIP,fg_K_minus_BB_pct,best_milb_era,best_milb_whip,best_milb_k_per_9,best_milb_bb_per_9,best_milb_fip,best_milb_gamesPitched,best_milb_inningsPitched,best_milb_k_bb,best_milb_k_bb_pct,draftability_score,school_class,conference_tier,conference,bmi
695347,Hunter Gregory,pitcher,2021,242,8,127500.0,Old Dominion,,Pitcher,"6' 3""",215,R,R,2021,16.0,,,65.0,,,,6.0,31.0,,19.0,,88.0,2.0,,,,,,0.21523179,0.05882353,0.27244582,,,,,,,0.28365385,,,,,,22,22,False,,AA,3,4,"[2021, 2023, 2024, 2025]",A,2021,,,,,,,,,6.0,3.0,,,,,,,,,91.0,38.0,13.5,2.0,9.0,4.5,7.93,6.0,6.0,2.0,8.0,2.0,2.9495797373802204,15.0,3.0,1.0,0.0,79.1,323.0,26.0,3.0,0.0,9.9831929572869,2.1554621157778535,4.63157895,0.6806722470877432,1.0588234954698228,0.70876289,3.6727005538997,-0.7231208165194793,0.21362229,5.54,1.44,10.73,4.48,3.55,43.0,76.33333333333333,2.39,0.1554,,4YR JR,2.0,Sun Belt,26.9
694553,Tyson Guerrero,pitcher,2021,349,12,127500.0,Washington,,Pitcher,"6' 1""",188,L,L,2021,11.0,,,50.0,,,,4.0,25.0,,18.0,,50.0,8.0,,,,,,0.23696682,0.07594937,0.21097046,,,,,,,0.29299363,,,,,,22,22,False,,A,1,1,[2021],A,2021,,,,,,,,,6.0,4.0,,,,,,,,,,,9.0,2.0,7.71,5.14,7.24,3.0,7.0,1.5,3.0,3.0,2.963414565216284,11.0,0.0,0.0,0.0,54.2,237.0,18.0,1.0,0.0,8.231707125600789,2.963414565216284,2.77777778,0.6585365700480631,1.2439024100907858,0.72443182,4.296122775455092,-1.332708210238808,0.1350211,,,,,,,,,,,4YR JR,2.0,Mountain West,24.8
681035,Christian Scott,pitcher,2021,142,5,350000.0,Florida,228.0,Pitcher,"6' 4""",215,R,R,2021,26.0,,,46.0,,,,7.0,20.0,,9.0,,51.0,4.0,,,,,,0.22222222,0.04090909,0.23181818,,,,,,,0.26174497,,,,,,22,22,True,2024-05-04,AA,3,2,"[2022, 2023]",A+,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,1.0,0.0,0.0,2.0,54.0,220.0,18.0,3.0,0.0,8.5,1.5,5.66666667,1.1666666666666667,1.0185185185185186,0.79268293,4.146988653253626,-1.1469886532536258,0.19090909,,,,,,,,,,,4YR JR,2.0,American,26.2
694394,Cullen Kafka,pitcher,2021,260,9,158100.0,Oregon,239.0,Pitcher,"6' 4""",210,R,R,2021,15.0,,,73.0,,,,5.0,38.0,,35.0,,84.0,12.0,,,,,,0.24496644,0.10144928,0.24347826,,,,,,,0.32535885,,,,,,22,22,False,,A+,2,2,"[2022, 2023]",A,2022,,,,,,,,,3.0,1.0,,,,,,,,,56.0,32.0,0.0,1.33,9.0,3.0,2.1,1.0,3.0,3.0,5.0,3.0,3.0,15.0,0.0,0.0,0.0,78.0,345.0,26.0,11.0,0.0,9.692307692307692,4.038461538461538,2.4,0.5769230769230769,1.3846153846153846,0.72566372,4.2345217875945265,-1.2345217875945265,0.14202899,4.57,1.61,7.52,4.3,4.49,22.0,67.0,1.75,0.0789,,4YR JR,2.0,Big Ten,25.6
701652,Chris Gerard,pitcher,2021,361,12,250000.0,Virginia Tech,,Pitcher,"5' 10""",175,R,L,2021,8.0,,,38.0,,,,4.0,14.0,,12.0,,48.0,5.0,,,,,,0.23602484,0.06741573,0.26966292,,,,,,,0.31192661,,,,,,21,21,False,,A+,2,1,[2022],A+,2022,,,,,,,,,25.0,8.0,,,,,,,,,,,4.32,1.32,13.5,4.32,5.44,8.0,16.666666666666668,3.12,2.0,2.0,3.0239999077148467,8.0,0.0,0.0,0.0,41.2,178.0,14.0,6.0,0.0,10.36799968359376,2.59199992089844,4.0,0.8639999736328133,1.1999999633789074,0.82995951,3.807934725402832,-0.7839348176879852,0.20224719,,,,,,,,,,,4YR JR,1.0,ACC,25.1
680232,Jackson Wolf,pitcher,2021,129,4,300000.0,West Virginia,,Pitcher,"6' 7""",205,L,L,2021,14.0,,,66.0,,,,4.0,39.0,,37.0,,104.0,7.0,,,,,,0.19879518,0.09840426,0.27659574,,,,,,,0.27678571,,,,,,22,22,True,2023-07-22,AAA,4,4,"[2021, 2022, 2023, 2025]",A,2021,,,,,,,,,19.0,6.0,,,,,,,,,103.0,44.0,3.75,1.5,14.25,4.5,2.77,5.0,12.0,3.17,6.0,5.0,3.033707865168539,14.0,1.0,0.0,0.0,89.0,376.0,30.0,5.0,0.0,10.51685393258427,3.741573033707865,2.81081081,0.4044943820224719,1.1573033707865168,0.68007663,3.418088562568922,-0.3843806974003829,0.17819149,5.47,1.57,8.94,3.82,4.09,22.0,103.66666666666669,2.34,0.1237,,4YR JR,1.0,ACC,23.1
679857,Carlos Tavera,pitcher,2021,137,5,375000.0,University of Texas - Arlington,,Pitcher,"6' 1""",195,R,R,2021,15.0,,,51.0,,,,6.0,29.0,,33.0,,117.0,5.0,,,,,,0.17465753,0.1,0.35454545,,,,,,,0.26627219,,,,,,22,22,False,,AAA,4,2,"[2021, 2024]",A,2021,,,,,,,,,13.0,12.0,,,,,,,,,42.0,36.0,2.25,1.33,9.75,9.0,3.93,6.0,12.0,1.08,3.0,4.0,3.036144578313253,14.0,0.0,0.0,0.0,83.0,330.0,28.0,6.0,0.0,12.686746987951809,3.5783132530120483,3.54545455,0.6506024096385542,1.0120481927710845,0.74441687,3.2361454745373095,-0.2000008962240564,0.25454545,7.47,2.04,8.04,6.89,6.72,14.0,47.0,1.17,0.026,,4YR SR,,,25.7
694646,Chayce McDermott,pitcher,2021,132,0,375000.0,Ball State,127.0,Pitcher,"6' 3""",190,L,R,2021,15.0,,,59.0,,,,5.0,30.0,,36.0,,125.0,10.0,,,,,,0.19732441,0.10434783,0.36231884,,,,,,,0.31952663,,,,,,22,22,True,2024-07-24,AAA,4,3,"[2021, 2022, 2024]",A,2021,,,,,,,,,33.0,10.0,,,,,,,,,144.0,60.0,3.44,1.15,16.2,4.91,3.26,6.0,18.333333333333332,3.3,8.0,2.0,3.0483871905538247,15.0,2.0,0.0,0.0,82.2,345.0,28.0,4.0,0.0,13.608871386401004,3.919354959283489,3.47222222,0.5443548554560401,1.1491935837405292,0.76530612,3.6385278588403143,-0.59014066828649,0.25797101,3.78,1.41,12.96,5.4,3.54,22.0,100.0,2.4,0.1918,,4YR SR,3.0,MAC,23.7
687189,Marcus Johnson,pitcher,2022,112,4,510000.0,Duke,139.0,Pitcher,"6' 6""",200,R,R,2022,13.0,,,80.0,,,,16.0,50.0,,25.0,,76.0,2.0,,,,,,0.2739726,0.07836991,0.23824451,,,,,,,0.32,,,,,,21,21,False,,A+,2,3,"[2022, 2023, 2025]",A,2022,,,,,,,,,24.0,7.0,,,,,,,,,,,5.11,1.14,17.51,5.11,3.02,3.0,12.333333333333334,3.43,1.0,8.0,5.608695652173913,12.0,0.0,0.0,0.0,69.0,319.0,43.0,4.0,0.0,9.91304347826087,3.260869565217391,3.04,2.0869565217391304,1.5217391304347827,0.67375887,5.667406031014263,-0.0587103788403498,0.15987461,,,,,,,,,,,4YR JR,1.0,ACC,23.1
803183,Luke Fox,pitcher,2023,520,17,197500.0,Duke,,Pitcher,"6' 2""",200,L,L,2022,15.0,,,53.0,,,,7.0,43.0,,32.0,,66.0,10.0,,,,,,0.25118483,0.12648221,0.26086957,,,,,,,0.33333333,,,,,,20,20,False,,AA,3,2,"[2024, 2025]",A,2024,,,,,,,,,38.0,21.0,,,,,,,,,38.0,21.0,3.52,1.4,11.15,6.16,4.05,12.0,30.666666666666668,1.81,4.0,5.0,6.535032005918272,8.0,0.0,0.0,2.0,52.1,253.0,38.0,6.0,0.0,11.350318747121207,5.503184847089071,2.0625,1.2038216853007344,1.6242038611200385,0.61032864,5.306102645757489,1.228929360160783,0.13438735,3.52,1.4,11.15,6.16,4.05,12.0,30.666666666666668,1.81,0.1318,,4YR JR,1.0,ACC,25.7
702021,Will Dion,pitcher,2021,276,9,125000.0,McNeese State,,Pitcher,"5' 10""",180,L,L,2021,17.0,,,79.0,,,,4.0,39.0,,19.0,,121.0,6.0,,,,,,0.21066667,0.0475,0.3025,,,,,,,0.3,,,,,,21,21,True,2026-05-26,AAA,4,5,"[2021, 2022, 2023, 2024, 2025]",A,2021,,,,,,,,,3.0,2.0,,,,,,,,,88.0,25.0,0.0,0.67,9.0,6.0,3.1,1.0,3.0,1.5,9.0,4.0,3.070234192053605,16.0,5.0,2.0,1.0,99.2,400.0,34.0,4.0,0.0,10.92642168348489,1.7157191073240734,6.36842105,0.3612040225945417,0.9832776170629192,0.66056911,2.715582642090298,0.3546515499633065,0.255,2.6,1.11,9.54,2.71,2.86,17.0,83.0,3.52,0.1915,,4YR JR,3.0,Southland,25.8
681463,Daniel Lloyd,pitcher,2021,407,14,155000.0,South Carolina,,Pitcher,"6' 3""",232,R,R,2021,23.0,,,29.0,,,,0.0,16.0,,16.0,,42.0,4.0,,,,,,0.19333333,0.09411765,0.24705882,,,,,,,0.26851852,,,,,,20,20,False,,AA,3,4,"[2021, 2022, 2023, 2025]",A,2021,,,,,,,,,16.0,11.0,,,,,,,,,108.0,32.0,6.17,1.97,12.34,8.49,4.56,9.0,11.666666666666666,1.45,0.0,1.0,3.073170731707317,0.0,0.0,0.0,2.0,41.0,170.0,14.0,0.0,2.0,9.21951219512195,3.5121951219512195,2.625,0.0,1.0975609756097562,0.67346939,3.0431042810765714,0.0300664506307457,0.15294118,3.24,1.31,9.47,2.81,3.22,25.0,102.66666666666669,3.38,0.1772,,4YR JR,4.0,Big South,29.0
681289,Tanner Kohlhepp,pitcher,2021,135,5,400000.0,Notre Dame,211.0,Pitcher,"6' 4""",210,L,R,2021,23.0,,,42.0,,,,3.0,23.0,,22.0,,65.0,9.0,,,,,,0.19178082,0.088,0.26,,,,,,,0.25827815,,,,,,22,22,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,,,,,,,,,2.0,0.0,,,,,,,,,78.0,30.0,0.0,2.0,18.0,0.0,-0.9,1.0,1.0,2.0,7.0,2.0,3.0815218030167,1.0,0.0,0.0,2.0,61.1,250.0,21.0,7.0,0.0,9.53804367600407,3.228260936493686,2.95454545,0.4402174004309571,1.0434782825030096,0.72674419,3.672543426858004,-0.5910216238413044,0.172,4.55,1.34,11.45,4.4,2.89,46.0,61.333333333333336,2.6,0.1758,,4YR JR,3.0,MVC,25.6
685402,Brett Standlee,pitcher,2021,506,17,75000.0,Oklahoma State,,Pitcher,"6' 4""",223,R,R,2021,24.0,,,23.0,,,,2.0,12.0,,9.0,,44.0,4.0,,,,,,0.1965812,0.06923077,0.33846154,,,,,,,0.29577465,,,,,,22,22,False,,A+,2,2,"[2022, 2023]",A+,2022,,,,,,,,,,,,,,,,,,,72.0,24.0,,,,,,,,,4.0,1.0,3.09375,2.0,0.0,0.0,5.0,32.0,130.0,11.0,0.0,0.0,12.375,2.53125,4.88888889,0.5625,1.0,0.72289157,2.9690014839172365,0.1247485160827635,0.26923077,4.68,1.44,8.64,2.88,3.74,39.0,75.0,3.0,0.1468,,4YR JR,1.0,Big 12,27.1
680749,Joseph Menefee,pitcher,2022,603,20,125000.0,Texas A&M,,Pitcher,"6' 2""",220,L,L,2022,28.0,,,46.0,,,,7.0,39.0,,42.0,,87.0,9.0,,,,,,0.23350254,0.16935484,0.35080645,,,,,,,0.37864078,,,,,,22,22,False,,A+,2,3,"[2022, 2023, 2025]",A,2022,,,,,,,,,4.0,1.0,,,,,,,,,66.0,36.0,2.7,2.7,10.8,2.7,1.6,3.0,3.3333333333333335,4.0,6.0,2.0,5.60377358490566,0.0,0.0,0.0,2.0,53.0,248.0,33.0,9.0,0.0,14.773584905660377,7.132075471698113,2.07142857,1.1886792452830188,1.660377358490566,0.66513761,4.821131132233818,0.7826424526718423,0.18145161,5.48,1.72,12.46,6.8,3.67,31.0,47.666666666666664,1.83,0.1345,,4YR SR,1.0,SEC,28.2
687531,William Kempner,pitcher,2022,106,3,525000.0,Gonzaga,168.0,Pitcher,"6' 0""",222,R,R,2022,8.0,,,25.0,,,,2.0,15.0,,21.0,,48.0,8.0,,,,,,0.19379845,0.13291139,0.30379747,,,,,,,0.29113924,,,,,,21,21,True,2026-05-05,AAA,4,4,"[2022, 2023, 2023, 2025]",A,2022,,,,,,,,,1.0,1.0,,,,,,,,,47.0,13.0,0.0,1.0,9.0,9.0,4.1,1.0,1.0,1.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,36.0,158.0,12.0,3.0,0.0,12.0,5.25,2.28571429,0.5,1.2777777777777777,0.76171875,4.534851635826959,-1.5348516358269588,0.17088608,2.91,1.21,12.44,3.44,3.84,23.0,34.0,3.62,0.2361,,4YR JR,4.0,WCC,30.1
696131,Mason Black,pitcher,2021,85,3,710700.0,Lehigh,154.0,Pitcher,"6' 3""",228,R,R,2021,13.0,,,64.0,,,,2.0,36.0,,31.0,,95.0,9.0,,,,,,0.23272727,0.0984127,0.3015873,,,,,,,0.34831461,,,,,,21,21,True,2024-05-06,AAA,4,3,"[2022, 2023, 2025]",A+,2022,,,,,,,,,,,,,,,,,,,72.0,31.0,,,,,,,,,7.0,3.0,3.1105989689770195,13.0,4.0,2.0,0.0,72.1,315.0,25.0,5.0,0.0,11.820276082112674,3.857142721531504,3.06451613,0.2488479175181615,1.3133640091236305,0.67193676,3.7006170816305457,-0.5900181126535262,0.2031746,3.86,1.38,10.68,4.6,4.48,13.0,60.666666666666664,2.32,0.1589,,4YR JR,4.0,Patriot,28.5
700249,Cade Povich,pitcher,2021,98,3,500000.0,Nebraska,,Pitcher,"6' 3""",200,L,L,2021,15.0,,,74.0,,,,9.0,29.0,,22.0,,88.0,3.0,,,,,,0.24183007,0.06646526,0.26586103,,,,,,,0.31100478,,,,,,21,21,True,2024-06-06,AAA,4,3,"[2021, 2022, 2023]",A,2021,,,,,,,,,16.0,2.0,,,,,,,,,26.0,11.0,1.13,1.0,18.0,2.25,0.6,3.0,8.0,8.0,6.0,1.0,3.111111111111111,15.0,0.0,0.0,0.0,81.0,331.0,28.0,4.0,0.0,9.77777777777778,2.4444444444444446,4.0,1.0,1.1851851851851851,0.81018519,4.008657287079611,-0.8975461759685,0.19939577,6.94,1.37,10.03,4.24,5.07,6.0,23.333333333333332,2.36,0.1456,,4YR JR,2.0,Big Ten,25.0
688011,Cam Wynne,pitcher,2021,595,20,50000.0,Nebraska,,Pitcher,"6' 6""",220,R,R,2021,17.0,,,6.0,,,,1.0,6.0,,9.0,,19.0,4.0,,,,,,0.10714286,0.13043478,0.27536232,,,,,,,0.13888889,,,,,,22,22,False,,A+,2,3,"[2021, 2022, 2023]",A,2021,,,,,,,,,10.0,9.0,,,,,,,,,25.0,10.0,6.75,2.25,9.64,8.68,5.56,7.0,9.333333333333334,1.11,1.0,1.0,3.115384501112993,0.0,0.0,0.0,0.0,17.1,69.0,6.0,5.0,0.0,9.865384253524477,4.673076751669489,2.11111111,0.5192307501854988,0.865384583642498,0.73863636,4.618818700948412,-1.5034341998354193,0.14492754,1.25,1.38,10.38,4.15,3.52,16.0,21.666666666666668,2.5,0.163,,4YR SR,2.0,Big Ten,25.4
687218,Will Bednar,pitcher,2021,14,1,3650000.0,Mississippi State,32.0,Pitcher,"6' 2""",246,R,R,2021,19.0,,,72.0,,,,12.0,35.0,,26.0,,139.0,8.0,,,,,,0.2111437,0.06933333,0.37066667,,,,,,,0.31578947,,,,,,21,21,False,,AAA,4,4,"[2021, 2024, 2025, 2025]",A,2021,,,,,,,,,,,,,,,,,,,84.0,38.0,,,,,,,,,9.0,1.0,3.119133488097112,16.0,0.0,0.0,0.0,92.1,375.0,32.0,2.0,1.0,13.54873608892183,2.5342959590789036,5.34615385,1.169675058036417,1.061371811921934,0.79596413,3.4118636425061415,-0.2927301544090293,0.30133333,4.97,1.64,14.92,6.75,2.84,36.0,50.666666666666664,2.21,0.1957,,4YR SO,1.0,SEC,31.6
681293,Spencer Arrighetti,pitcher,2021,178,6,147500.0,University of Louisiana at Lafayette,,Pitcher,"6' 2""",186,R,R,2021,16.0,,,69.0,,,,3.0,33.0,,29.0,,91.0,11.0,,,,,,0.21835443,0.08146067,0.25561798,,,,,,,0.2972973,,,,,,21,21,True,2024-04-10,AA,3,2,"[2021, 2022]",A,2021,,,,,,,,,16.0,2.0,,,,,,,,,28.0,9.0,2.79,0.52,14.9,1.86,2.07,4.0,9.666666666666666,8.0,7.0,6.0,3.1195220071715704,13.0,0.0,0.0,2.0,83.2,356.0,29.0,10.0,0.0,9.788844919055617,3.1195220071715704,3.13793103,0.3227091731556797,1.1713147766391336,0.72519084,3.4672691641606055,-0.3477471569890351,0.1741573,3.43,1.05,12.0,3.86,3.58,5.0,21.0,3.11,0.2346,,4YR JR,4.0,Patriot,23.9
689359,Dale Stanavich,pitcher,2022,232,8,47500.0,Rutgers,,Pitcher,"5' 10""",199,L,L,2022,21.0,,,20.0,,,,0.0,8.0,,7.0,,47.0,3.0,,,,,,0.15748031,0.05109489,0.34306569,,,,,,,0.25,,,,,,23,23,False,,AAA,4,4,"[2022, 2023, 2024, 2025]",A,2022,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,6.0,8.0,,,,,,,,,,,14.54,2.19,6.23,8.31,6.33,8.0,8.666666666666666,0.75,1.0,3.0,1.6875,0.0,0.0,0.0,10.0,32.0,137.0,6.0,3.0,0.0,13.21875,1.96875,6.71428571,0.0,0.84375,0.73333333,2.222263526916504,-0.5347635269165041,0.2919708,,,,,,,,,,,4YR SR,2.0,Big Ten,28.6
694341,Brendan Beck,pitcher,2021,55,2,1050000.0,Stanford,99.0,Pitcher,"6' 2""",218,R,R,2021,17.0,,,81.0,,,,11.0,44.0,,26.0,,143.0,2.0,,,,,,0.19756098,0.05936073,0.32648402,,,,,,,0.2734375,,,,,,22,22,True,2026-05-07,AAA,4,1,[2025],AAA,2025,,,,,,,,,3.0,2.0,,,,,,,,,,,3.86,1.29,5.79,3.86,3.1,1.0,4.666666666666667,1.5,9.0,3.0,3.1472393374586827,15.0,2.0,1.0,0.0,108.2,438.0,38.0,10.0,0.0,11.843558559383991,2.153374283524362,5.5,0.9110429661064608,0.9846625997312252,0.69444444,3.2043975024324016,-0.0571581649737189,0.26712329,,,,,,,,,,,4YR SR,1.0,ACC,28.0
686873,Nick Zwack,pitcher,2021,502,17,50000.0,Xavier,,Pitcher,"6' 4""",243,L,L,2021,15.0,,,69.0,,,,4.0,30.0,,33.0,,75.0,8.0,,,,,,0.22622951,0.09537572,0.21676301,,,,,,,0.28761062,,,,,,22,22,False,,AAA,4,3,"[2022, 2023, 2025]",A+,2022,,,,,,,,,5.0,1.0,,,,,,,,,,,6.75,1.75,11.25,2.25,1.35,1.0,4.0,5.0,6.0,5.0,3.15,14.0,3.0,2.0,1.0,80.0,346.0,28.0,5.0,0.0,8.4375,3.7125,2.27272727,0.45,1.275,0.76628352,3.994076919555664,-0.8440769195556643,0.12138728,,,,,,,,,,,4YR SR,2.0,Big East,29.6
702446,Bradford Webb,pitcher,2021,194,7,10000.0,Virginia Commonwealth U,,Pitcher,"6' 3""",200,R,R,2021,17.0,,,56.0,,,,2.0,23.0,,13.0,,57.0,8.0,,,,,,0.24561404,0.05220884,0.22891566,,,,,,,0.31952663,,,,,,23,23,False,,AA,3,2,"[2022, 2022]",AA,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.1578947368421053,14.0,0.0,0.0,0.0,57.0,249.0,20.0,0.0,2.0,9.0,2.0526315789473686,4.38461538,0.3157894736842105,1.2105263157894737,0.7277628,3.841580339063678,-0.6836856022215727,0.17670683,,,,,,,,,,,4YR 5S,4.0,Atlantic 10,25.0
689266,Dylan Dodd,pitcher,2021,96,3,122500.0,Southeast Missouri State,177.0,Pitcher,"6' 2""",210,L,L,2021,15.0,,,85.0,,,,10.0,40.0,,17.0,,120.0,5.0,,,,,,0.22486772,0.0425,0.3,,,,,,,0.30241935,,,,,,23,23,True,2023-04-04,AAA,4,5,"[2021, 2022, 2022, 2023, 2024]",A+,2021,,,,,,,,,6.0,0.0,,,,,,,,,55.0,13.0,24.0,3.0,18.0,0.0,16.43,1.0,3.0,6.0,9.0,2.0,3.1655173246585537,15.0,0.0,0.0,0.0,96.2,400.0,34.0,9.0,1.0,11.17241408703019,1.5827586623292769,7.05882353,0.9310345072525158,1.0551724415528512,0.72043011,3.58009988639641,-0.4145825617378564,0.2575,3.11,1.27,10.68,2.53,2.41,9.0,46.333333333333336,4.23,0.2165,,4YR 5S,4.0,OVC,27.0
687216,Liam Simon,pitcher,2022,166,5,317500.0,Notre Dame,215.0,Pitcher,"6' 4""",251,R,R,2022,16.0,,,21.0,,,,4.0,22.0,,28.0,,56.0,6.0,,,,,,0.1875,0.19178082,0.38356164,,,,,,,0.32692308,,,,,,21,21,False,,A+,2,2,"[2022, 2025]",A,2022,,,,,,,,,3.0,1.0,,,,,,,,,,,9.0,2.0,13.5,4.5,1.6,1.0,2.0,3.0,2.0,1.0,4.989130538217514,7.0,0.0,0.0,0.0,30.2,146.0,17.0,7.0,1.0,16.4347829494224,8.2173914747112,2.0,1.1739130678158858,1.5978261200827333,0.66801619,5.051464030422651,-0.0623334922051368,0.19178082,,,,,,,,,,,4YR JR,3.0,MVC,30.5
802680,Tyler Bradt,pitcher,2023,485,16,75000.0,East Carolina,,Pitcher,"5' 9""",196,R,R,2023,18.0,,,28.0,,,,3.0,15.0,,10.0,,23.0,3.0,,,,,,0.35443038,0.10869565,0.25,,,,,,,0.47169811,,,,,,22,22,False,,AA,3,3,"[2023, 2024, 2025]",A,2023,,,,,,,,,,,,,,,,,,,71.0,28.0,,,,,,,,,0.0,1.0,8.10000030899049,0.0,0.0,0.0,1.0,16.2,92.0,15.0,3.0,0.0,12.420000473785418,5.40000020599366,2.3,1.620000061798098,2.280000086975101,0.70652174,6.101876923370364,1.9981233856201257,0.14130435,3.92,1.21,10.71,4.22,2.55,37.0,59.666666666666664,2.54,0.1762,,4YR SR,2.0,American,28.9
688490,Mitch Myers,pitcher,2021,368,12,125000.0,Pittsburgh,,Pitcher,"6' 2""",212,R,R,2021,13.0,,,78.0,,,,6.0,33.0,,23.0,,83.0,6.0,,,,,,0.24605678,0.06647399,0.23988439,,,,,,,0.31578947,,,,,,22,22,False,,AAA,4,3,"[2022, 2023, 2024]",A,2022,,,,,,,,,98.0,38.0,,,,,,,,,73.0,36.0,5.5,1.46,7.09,2.75,5.38,23.0,124.33333333333331,2.58,5.0,5.0,3.209016293103068,13.0,1.0,0.0,0.0,81.1,346.0,29.0,4.0,0.0,9.18442594232947,2.545081887633468,3.60869565,0.6639344054696004,1.241803239859808,0.7505071,3.627639648947015,-0.4186233558439469,0.17341041,5.35,1.56,6.3,3.11,3.96,23.0,104.33333333333331,2.03,0.0774,,4YR SR,1.0,ACC,27.2
701569,Aaron Holiday,pitcher,2021,398,13,125000.0,Old Dominion,,Pitcher,"6' 3""",205,R,R,2021,20.0,,,15.0,,,,1.0,14.0,,32.0,,43.0,4.0,,,,,,0.15,0.23529412,0.31617647,,,,,,,0.25,,,,,,21,21,False,,A+,2,2,"[2022, 2025]",A,2022,,,,,,,,,1.0,2.0,,,,,,,,,,,27.0,4.5,13.5,27.0,9.1,1.0,0.6666666666666666,0.5,4.0,2.0,3.2142857142857144,1.0,0.0,0.0,1.0,28.0,136.0,10.0,7.0,0.0,13.821428571428571,10.285714285714286,1.34375,0.3214285714285714,1.6785714285714286,0.74596774,5.363877010345459,-2.1495912960597447,0.08088235,,,,,,,,,,,4YR JR,2.0,Sun Belt,25.6
699944,Brooks Caple,pitcher,2024,272,9,125000.0,Lamar University,,Pitcher,"6' 6""",230,R,R,2024,15.0,,,58.0,,,,8.0,31.0,,27.0,,102.0,9.0,,,,,,0.16811594,0.07086614,0.26771654,,,,,,,0.21276596,,,,,,21,21,False,,A+,2,1,[2025],A+,2025,,,,,,,,,44.0,29.0,,,,,,,,,44.0,29.0,5.97,1.64,6.25,4.12,4.41,14.0,63.333333333333336,1.52,7.0,3.0,2.39590449924676,15.0,0.0,0.0,0.0,97.2,381.0,26.0,5.0,0.0,9.399317650891136,2.4880546722947123,3.77777778,0.7372013843836185,0.8703071898973274,0.76086957,4.132276903664423,-1.7363724044176632,0.19685039,5.97,1.64,6.25,4.12,4.41,14.0,63.333333333333336,1.52,0.0519,,4YR SR,3.0,Southland,26.6
802609,John Michael Bertrand,pitcher,2022,316,10,47500.0,Notre Dame,,Pitcher,"6' 3""",238,R,L,2022,18.0,,,97.0,,,,8.0,39.0,,21.0,,111.0,8.0,,,,,,0.23205742,0.04697987,0.24832215,,,,,,,0.29765886,,,,,,24,24,False,,AAA,4,2,"[2023, 2024]",AA,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,2.8073394495412844,18.0,0.0,0.0,0.0,109.0,447.0,34.0,8.0,0.0,9.1651376146789,1.7339449541284404,5.28571429,0.6605504587155964,1.0825688073394495,0.75783972,3.397495114912681,-0.5901556653713964,0.20134228,,,,,,,,,,,4YR 5S,3.0,MVC,29.7
805965,Tyler Guilfoil,pitcher,2022,253,8,122500.0,Kentucky,,Pitcher,"6' 4""",215,R,R,2022,21.0,,,27.0,,,,5.0,9.0,,17.0,,80.0,7.0,,,,,,0.15517241,0.08585859,0.4040404,,,,,,,0.24719101,,,,,,22,22,False,,AAA,4,5,"[2022, 2023, 2024, 2025, 2025]",A,2022,,,,,,,,,21.0,5.0,,,,,,,,,32.0,9.0,0.0,0.77,16.2,3.86,0.79,4.0,11.666666666666666,4.2,3.0,1.0,1.588235294117647,0.0,0.0,0.0,6.0,51.0,198.0,9.0,1.0,0.0,14.117647058823527,3.0,4.70588235,0.8823529411764706,0.8627450980392157,0.95454545,3.049396023095823,-1.4611607289781758,0.31818182,4.57,1.34,13.29,3.74,2.73,5.0,21.666666666666668,3.56,0.2421,,4YR SR,3.0,Horizon,26.2
