player_uid,player_name,team_code,school_name,conference,season,bats,throws,class_year,production_rank,draft_value_score,reach_score,impact_score,contact_score,risk_score,plate_events,bbe_count,p90_ev_wood_adj,avg_ev_wood_adj,barrel_rate_proxy_wood_adj,contact_rate,whiff_rate,chase_rate,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
h_804841,Lance Trippel,USF_BUL,South Florida,American,2025,Right,Unknown,Unknown,1501,48.103627672754094,44.304224637647096,40.36686003885315,85.43242111056986,45.13963783726717,44,8,97.96758,85.1977742857143,0,83.33333333333333,16.666666666666668,15.384615384615385,0,20.454545454545453,FALSE,35,2026-05-08 21:25:59 UTC
h_806166,Tyler Minnick,MTSU_BLU,Middle Tennessee,CUSA,2025,Right,Unknown,Unknown,1502,48.10209780541332,60.274318156049105,57.50015490861153,32.87021877197003,39.341138808972325,42,9,103.57941,81.67081625,0,73.6842105263158,26.31578947368421,32.142857142857146,0,23.80952380952381,FALSE,32,2026-05-08 21:25:59 UTC
h_827671,Reed Stallman,MSU_BDG,Mississippi State,SEC,2026,Left,Unknown,Unknown,1503,48.06919980778396,64.87750850904298,59.977508509042984,28.577640280936794,52.833416442324776,32,2,101.5955,94.71471500000001,0,53.84615384615385,46.15384615384615,16.666666666666668,-4.088700000000003,21.875,FALSE,25,2026-05-08 21:25:59 UTC
h_702619,Luke Hill,OLE_REB,Ole Miss,SEC,2025,Right,Unknown,Unknown,1504,48.06583010202017,44.39435927891573,43.480838886718814,74.49226033548214,33.96244244938699,56,7,101.43357,74.59274714285714,0,79.16666666666667,20.833333333333332,12.903225806451612,0,28.57142857142857,TRUE,40,2026-05-08 21:25:59 UTC
h_808786,Jake Duer,TEX_AGG,Texas A&M,SEC,2026,Left,Unknown,Unknown,1505,48.058894408342944,44.98651875866561,42.4702208339474,80.43626807132354,45.31912716128041,53,9,99.67336,80.93741666666668,0,84.21052631578948,15.789473684210526,21.21212121212121,-1.4920800000000014,22.641509433962256,FALSE,41,2026-05-08 21:25:59 UTC
h_838426,Boston Vest,NMS_AGG,New Mexico State,CUSA,2026,Right,Unknown,Unknown,1506,48.054514795275786,60.02168434142072,55.121684341420725,44.413006156840964,56.15,48,4,100.35469,93.27750666666667,0,69.23076923076923,30.76923076923077,14.814814814814815,0,10.416666666666657,TRUE,43,2026-05-08 21:25:59 UTC
h_1000078998,Kolton Freeman,LOY_LIO,Loyola Marymount,WCC,2025,Right,Unknown,Unknown,1507,48.038721268363304,63.69678923060472,58.90635520493365,32.46389446767464,54.5462725867336,27,4,101.40942,90.12143499999999,0,60,40,14.285714285714286,0,18.51851851851852,TRUE,22,2026-05-08 21:25:59 UTC
h_823144,Cole Cramer,TCU_HFG,TCU,Big 12,2026,Right,Unknown,Unknown,1508,48.01689351919341,56.0338528414804,51.155569470621806,55.74623135762934,55.05912265894929,52,7,99.50665000000001,91.50455428571429,0,73.33333333333333,26.666666666666668,14.285714285714286,-3.462149999999994,19.230769230769226,FALSE,42,2026-05-08 21:25:59 UTC
h_832386,Jack Harley,STE_HAT,Stetson,ASUN,2026,Left,Unknown,Unknown,1509,48.0137300506384,50.473647936694476,46.67831255644718,70.62592592592591,56.00319693240283,34,6,99.47485,84.66298,0,77.77777777777777,22.22222222222222,5.555555555555555,0,14.705882352941174,TRUE,29,2026-05-08 21:25:59 UTC
h_1000151796,Diego Castellanos,STM_GAE,Saint Mary's,WCC,2025,Left,Unknown,Unknown,1510,47.95028214856867,54.40480897559075,51.712866277171265,50.4274620320882,41.14218741936705,48,8,101.76238000000001,81.43697125,0,75,25,22.580645161290324,0,22.916666666666657,FALSE,37,2026-05-08 21:25:59 UTC
h_1000220700,Ryan Pruitt,USF_BUL,South Florida,American,2025,Left,Unknown,Unknown,1511,47.949464720919174,39.070249266694816,34.826319693440404,94.20503377086311,27.825158851905154,32,7,96.46275,86.35210857142859,0,90.9090909090909,9.090909090909092,17.647058823529413,0,31.25,TRUE,22,2026-05-08 21:25:59 UTC
h_702156,Cameron Gurney,UTA_UTE,Utah,Big 12,2025,Left,Unknown,Unknown,1512,47.94923471599097,39.33313774594117,36.713268780191456,89.62224053739457,26.46244244938699,28,6,98.32427,81.23198500000001,0,100,0,21.428571428571427,0,28.57142857142857,FALSE,20,2026-05-08 21:25:59 UTC
h_838372,Ike Shirey,TAR_TEX,Tarleton State,WAC,2026,Right,Unknown,Unknown,1513,47.92502080124246,45.526231920656215,44.37741233435762,72.84949342540779,38.576167024523556,26,5,101.42045,76.03849600000001,0,81.81818181818181,18.181818181818183,22.22222222222222,0,26.923076923076934,TRUE,19,2026-05-08 21:25:59 UTC
h_822591,Jake Bechtel,UNC_SEA,UNC Wilmington,CAA,2026,Right,Unknown,Unknown,1514,47.91541367708689,62.19176874145365,50.93827631697029,33.33333333295334,14.35,39,7,103.32599,76.54108142857145,0,75,25,38.095238095238095,19.97452,46.15384615384615,FALSE,21,2026-05-08 21:25:59 UTC
h_810089,Easton Jones,BYU_COU,BYU,Big 12,2026,Right,Unknown,Unknown,1515,47.90927029274826,70.21384618375438,55.651417843660454,28.40432759469465,45.709820736942255,55,6,100.76568,87.83390333333334,0,63.1578947368421,36.8421052631579,20.512820512820515,6.672210000000007,20,FALSE,44,2026-05-08 21:25:59 UTC
h_10131275,Matthew Dieguez,FOR_RAM,Fordham,Atlantic 10,2025,Right,Unknown,Unknown,1516,47.885398834208544,39.4865553048286,35.83902587411121,94.85290630123122,36.18979504362017,32,6,97.21848,84.15477333333334,0,90,10,16.666666666666668,0,25,FALSE,24,2026-05-08 21:25:59 UTC
h_1000121615,Michelle Artzberger,ULM_WAR,ULM,Sun Belt,2025,Right,Unknown,Unknown,1517,47.856389157696476,45.27183463579439,40.636469933073315,71.5937385910248,16.782391155449737,47,10,97.40664,88.291821,0,85.71428571428571,14.285714285714286,28.571428571428573,0,36.170212765957444,TRUE,30,2026-05-08 21:25:59 UTC
h_831897,Jack Rickheim,HAR_CRI,Harvard,Ivy,2026,Right,Unknown,Unknown,1518,47.84496158697173,60.0768037873566,48.95123319504199,49.753375506011125,40.88199833891201,39,7,99.28048,87.9809242857143,0,71.42857142857143,28.571428571428573,15,2.615889999999993,23.076923076923066,FALSE,30,2026-05-08 21:25:59 UTC
h_10294191,Aidan Dougherty,UCO_HUS,UCONN,Big East,2025,Right,Unknown,Unknown,1519,47.83342829507559,47.5343718259718,43.006539270747105,76.17498385197261,45.97180259784069,29,5,98.02936,87.61670000000001,0,91.66666666666667,8.333333333333334,29.41176470588235,0,24.13793103448276,TRUE,22,2026-05-08 21:25:59 UTC
h_838363,Jordan Lodise,UCF_KNI,UCF,Big 12,2026,Right,Unknown,Unknown,1520,47.81163680640142,37.65342761178569,33.201217906154454,99,29.52329049622231,33,7,95.91608000000001,87.14191571428572,0,93.33333333333333,6.666666666666667,0,0,30.303030303030297,TRUE,23,2026-05-08 21:25:59 UTC
h_1000092026,Jack Killelea,NAV_MID,Navy,Patriot,2025,Right,Unknown,Unknown,1521,47.811495534875725,66.53337799802273,62.81110239984015,18.05126890747733,47.40217391419365,28,6,104.38246000000001,84.387882,0,54.54545454545455,45.45454545454545,23.80952380952381,0,17.85714285714286,FALSE,23,2026-05-08 21:25:59 UTC
h_10044558,Liam Patton,VAL_CRU,Valparaiso,MVC,2025,Right,Unknown,Unknown,1522,47.7930586365851,46.14875607767956,42.274551102249745,66.81437626416135,15.85,41,12,98.44318,84.95995416666666,0,77.27272727272727,22.727272727272727,15.789473684210526,0,41.463414634146346,TRUE,24,2026-05-08 21:25:59 UTC
h_10063875,Andrew Ramirez,SOU_RED,Southern,SWAC,2026,Right,Unknown,Unknown,1523,47.76414771558853,41.939041795792406,38.05654571859919,79.91230528005045,17.269619126717746,42,9,97.50261,84.99117333333334,0,90,10,26.31578947368421,-1.067309999999992,38.095238095238095,FALSE,26,2026-05-08 21:25:59 UTC
h_800632,Dean West,UCLA,UCLA,Big Ten,2025,Left,Unknown,Unknown,1524,47.763621937843574,36.29455140768745,34.09166679487079,92.07071537149696,13.735281543879196,76,18,98.11496,79.879823125,0,91.17647058823529,8.823529411764707,19.444444444444443,0,31.578947368421055,FALSE,52,2026-05-08 21:25:59 UTC
h_1000272523,Raff Rogers,LEH_MOU,Lehigh,Patriot,2026,Right,Unknown,Unknown,1525,47.75073596602551,57.53076235872509,45.648358771869546,59.08333333550675,42.269673434672214,27,5,98.28738,91.78079,0,75,25,16.666666666666668,2.794629999999998,22.222222222222214,FALSE,21,2026-05-08 21:25:59 UTC
h_1000123427,William MacLean,CRE_BLU,Creighton,Big East,2025,Left,Unknown,Unknown,1526,47.74593269281467,44.85567935394723,42.54577032175244,67.37651077380657,15.85,48,14,99.87035,80.2561975,0,87.5,12.5,36.666666666666664,0,39.583333333333336,TRUE,29,2026-05-08 21:25:59 UTC
h_702272,Brady Neal,ALA_CRI,Alabama,SEC,2026,Left,Unknown,Unknown,1527,47.737069970849994,42.61438946894767,39.31833505609235,74.30544667843698,11.52056594042342,53,12,98.30248,83.15513666666668,0,85.71428571428571,14.285714285714286,26.923076923076923,-1.116829999999993,37.735849056603776,FALSE,33,2026-05-08 21:25:59 UTC
h_1000107706,Blake Buzzeo,MIA_RED,Miami (OH),MAC,2025,Right,Unknown,Unknown,1528,47.73232083762292,39.43756348178046,37.876296541781734,97.02305507992467,53.209820736942255,50,9,99.5042,77.62343666666666,0,90,10,12.121212121212121,0,20,TRUE,40,2026-05-08 21:25:59 UTC
h_831321,Grant Ross,ILL_ILL,Illinois,Big Ten,2025,Right,Unknown,Unknown,1529,47.72469338684427,41.38418741098636,37.33129340177199,94.31199933284675,48.65,26,3,97.18975,85.63278666666668,0,87.5,12.5,14.285714285714286,0,11.538461538461547,FALSE,23,2026-05-08 21:25:59 UTC
h_1000136805,Charlie Schebler,AKR_ZIP,Akron,MAC,2025,Left,Unknown,Unknown,1530,47.72338020781706,45.199902854130734,42.218128281437515,68.08162906022741,17.06066911491238,36,8,99.21122,82.26128750000001,0,83.33333333333333,16.666666666666668,27.272727272727273,0,33.33333333333334,FALSE,24,2026-05-08 21:25:59 UTC
h_1000395353,Carlos Lugo,CAM_CAM,Campbell,CAA,2026,Left,Unknown,Unknown,1531,47.71630771460712,50.10381074259584,45.20381074259584,56.69379863064097,15.85,41,11,98.18655,92.86884636363638,0,82.6086956521739,17.391304347826086,40,0,41.463414634146346,TRUE,24,2026-05-08 21:25:59 UTC
h_808170,Carter Dierdorf,PIT_PAN,Pittsburgh,ACC,2026,Left,Unknown,Unknown,1532,47.67617191353021,47.96903630446576,43.275928985133234,68.49787794766304,30.785211420686128,37,4,97.94225,88.6543475,0,77.77777777777777,22.22222222222222,15.789473684210526,0,27.02702702702703,FALSE,27,2026-05-08 21:25:59 UTC
h_822347,Isaac Cadena,TCU_HFG,TCU,Big 12,2025,Left,Unknown,Unknown,1533,47.65886825166838,57.65533421406821,53.74785583423757,43.76835541890708,45.709820736942255,55,8,100.93115,85.08524125000001,0,69.56521739130434,30.434782608695652,16.666666666666668,0,20,FALSE,44,2026-05-08 21:25:59 UTC
h_830165,Xavier Melendez,ARL_MAV,UT Arlington,WAC,2026,Right,Unknown,Unknown,1534,47.63416354499636,52.412998235757186,47.51299823575718,51.83765947271391,21.85,36,7,98.69136,95.27548714285716,0,80,20,33.333333333333336,0,38.888888888888886,TRUE,22,2026-05-08 21:25:59 UTC
h_824030,Preston Knott,NOR_CAT,North Carolina,ACC,2025,Left,Unknown,Unknown,1535,47.61144458867145,42.549317618602466,38.680756204905215,74.13663074302615,9.004206041883018,46,12,97.65382,84.938704,0,87.5,12.5,28.571428571428573,0,36.95652173913043,FALSE,29,2026-05-08 21:25:59 UTC
h_806062,Andrew Duncan,WRI_RAI,Wright State,Horizon,2026,Right,Unknown,Unknown,1536,47.57938595698748,71.53330914572422,67.0071280413495,3.506434123115637,46.841138808972325,42,6,105.49114,87.60633166666666,0,56.52173913043478,43.47826086956522,39.285714285714285,0,23.80952380952381,TRUE,32,2026-05-08 21:25:59 UTC
h_825097,Davis Gillespie,SOU_GOL,Southern Miss,Sun Belt,2025,Right,Unknown,Unknown,1537,47.56327315691273,55.33035553046055,53.573537602029674,43.91588121402617,40.35054830223788,47,8,103.65491,78.31113375,0,73.6842105263158,26.31578947368421,24.137931034482758,0,23.40425531914893,FALSE,36,2026-05-08 21:25:59 UTC
h_808843,Niko Brini,WOF_TER,Wofford,SoCon,2025,Left,Unknown,Unknown,1538,47.558622485520225,34.36988996062051,32.888858254053446,98.77168061541475,21.71199285515315,32,10,98.48406,77.34127222222223,0,100,0,11.11111111111111,0,28.125,FALSE,23,2026-05-08 21:25:59 UTC
h_823133,Cooper Combs,ORA_GOL,Oral Roberts,Summit,2026,Right,Unknown,Unknown,1539,47.556883757334404,65.81974655298592,50.98882221442104,39.651748660419926,43.054011532275794,46,7,99.51161,90.75892333333333,0,72.22222222222223,27.77777777777778,24.137931034482758,4.276420000000002,21.73913043478261,FALSE,36,2026-05-08 21:25:59 UTC
h_822964,Lee Amedee,LOU_CAJ,Louisiana,Sun Belt,2026,Left,Unknown,Unknown,1540,47.55335223370129,38.60106039492453,35.443197003535715,98.6803282149393,44.885934205325235,38,6,97.56603,82.762105,0,91.66666666666667,8.333333333333334,4.545454545454546,-2.08523000000001,23.68421052631578,FALSE,29,2026-05-08 21:25:59 UTC
h_806453,Ethan Mendoza,TEX_LON,Texas A&M-Corpus Christi,Southland,2026,Right,Unknown,Unknown,1541,47.54041917805325,51.705130798753714,41.22164376362234,63.24670841877723,18.08362508140653,40,3,100.88799,73.98809666666666,0,84.21052631578948,15.789473684210526,33.333333333333336,3.867350000000002,32.5,FALSE,27,2026-05-08 21:25:59 UTC
h_10065124,Luke Stulga,ILL_RED,Illinois State,MVC,2026,Right,Unknown,Unknown,1542,47.53993801414523,69.98936024572437,55.38370843820135,15.142974934453848,14.35,26,5,100.66936,88.10527400000001,0,68.42105263157895,31.57894736842105,50,6.399679999999989,42.307692307692314,FALSE,15,2026-05-08 21:25:59 UTC
h_1000092825,Shane Lewis,TRO_TRJ,Troy,Sun Belt,2025,Right,Unknown,Unknown,1543,47.52849769457894,72.71345470886236,67.81345470886235,3.9008730290466365,55.3181159432949,36,4,104.67620000000001,94.21992750000001,0,56.25,43.75,36.8421052631579,0,16.666666666666657,TRUE,30,2026-05-08 21:25:59 UTC
h_10284379,William Parker,ARM_BLA,Army,Patriot,2025,Right,Unknown,Unknown,1544,47.52528579321059,47.79574892889358,44.73233444008476,66.42570234353406,33.96244244938699,35,9,99.68946,82.49348111111112,0,80,20,22.727272727272727,0,28.57142857142857,TRUE,25,2026-05-08 21:25:59 UTC
h_829660,Jacob Silva,UTS_ROA,UTSA,American,2026,Right,Unknown,Unknown,1545,47.5152517304457,43.668275473428274,38.768275473428275,90.81705006717542,54.90217391419365,28,3,96.75578,93.92394333333334,0,85.71428571428571,14.285714285714286,15.789473684210526,0,17.85714285714286,TRUE,23,2026-05-08 21:25:59 UTC
h_814097,Ben Cleary,SAN_BRO,St. Bonaventure,Atlantic 10,2026,Right,Unknown,Unknown,1546,47.5001779108822,55.848745551222066,45.091799109489195,50.79263551929327,17.06066911491238,39,7,100.07116,81.50758714285715,0,76.47058823529412,23.529411764705884,25,3.216070000000002,33.33333333333334,FALSE,26,2026-05-08 21:25:59 UTC
h_806122,Ethan Hindle,KEN_WIL,Kentucky,SEC,2026,Right,Unknown,Unknown,1547,47.48169422450737,58.39536265744612,54.10249964598843,38.75688175841593,38.576167024523556,52,6,100.66279,86.53636166666668,0,68.18181818181819,31.818181818181817,18.75,0,26.923076923076934,TRUE,38,2026-05-08 21:25:59 UTC
h_1000167383,Andrew Detlefsen,UTS_ROA,UTSA,American,2025,Right,Unknown,Unknown,1548,47.44928981444208,53.83146448990111,48.93146448990111,50.678142062663234,31.438440686495568,53,10,99.00145,91.87735,0,73.91304347826087,26.08695652173913,20.58823529411765,0,24.52830188679245,FALSE,40,2026-05-08 21:25:59 UTC
h_823231,Cooper Milford,GEO_PAN,Georgia State,Sun Belt,2025,Right,Unknown,Unknown,1549,47.416335555324295,41.54809589093019,36.723770853139335,90.20447414669471,38.83692380651598,25,5,96.36843,90.6550225,0,84.61538461538461,15.384615384615385,11.11111111111111,0,24,FALSE,19,2026-05-08 21:25:59 UTC
h_1000119823,Jimmy King,HOL_CRU,Holy Cross,Patriot,2025,Right,Unknown,Unknown,1550,47.40345851254857,37.819881162634445,35.138600001899505,92.00637820438041,26.224063301549005,28,7,97.92223,81.40664857142858,0,92.3076923076923,7.6923076923076925,20,0,32.14285714285714,TRUE,19,2026-05-08 21:25:59 UTC
h_1000266816,Griffin Olson,MOR_EAG,Morehead State,OVC,2025,Left,Unknown,Unknown,1551,47.37949220279632,63.14685800521207,58.24685800521207,23.372894752665374,33.73874989279073,27,2,101.08666000000001,99.024865,0,66.66666666666667,33.333333333333336,26.666666666666668,0,25.925925925925924,FALSE,20,2026-05-08 21:25:59 UTC
h_801130,Alex Birge,CAL_BEA,California,ACC,2025,Left,Unknown,Unknown,1552,47.37924083406234,72.49835005791115,67.61585855730095,4.246896163736293,56.15,44,6,104.52531,91.57080800000001,0,57.89473684210526,42.10526315789474,37.93103448275862,0,13.63636363636364,TRUE,38,2026-05-08 21:25:59 UTC
h_804532,Cooper Blauser,JAC_GAM,Jacksonville State,CUSA,2025,Right,Unknown,Unknown,1553,47.37853804571358,56.85437275096395,52.34429563414731,42.946564438193995,37.43844068649557,53,7,100.08849000000001,87.50522571428571,0,72.72727272727273,27.272727272727273,23.076923076923077,0,24.52830188679245,FALSE,40,2026-05-08 21:25:59 UTC
h_10106411,Jimmy Chadwell,COL_LION,Columbia,Ivy,2026,Right,Unknown,Unknown,1554,47.3195049357177,42.92617413733005,28.725162006332976,94.84506454035105,14.858857368690547,42,10,95.00509000000001,86.190508,0,87.5,12.5,12.5,18.89442000000001,30.95238095238095,FALSE,29,2026-05-08 21:25:59 UTC
h_838712,Grant Mangrum,OSU_BUC,Ohio State,Big Ten,2026,Right,Unknown,Unknown,1555,47.31699646839944,43.84368731489605,40.518186756320205,74.21219269202625,24.56066911491238,27,2,98.53903,83.23888500000001,0,81.81818181818181,18.181818181818183,21.428571428571427,0,33.33333333333334,TRUE,18,2026-05-08 21:25:59 UTC
h_1000065535,Collin Quintano,VIL_WIL,Villanova,Big East,2026,Right,Unknown,Unknown,1556,47.22781055756443,53.90428526629488,49.88014044164314,55.15454545454546,49.769673434672214,27,4,99.97472,85.524535,0,72.72727272727273,27.272727272727273,10,0,22.222222222222214,TRUE,21,2026-05-08 21:25:59 UTC
h_1000219037,Jayce Dobie,NEV_WOL,Nevada,Mountain West,2025,Right,Unknown,Unknown,1557,47.220504731724574,35.87949850378244,34.53739537971416,90.26772966368753,15.85,39,12,98.96593,76.8527,0,100,0,21.05263157894737,0,41.02564102564102,TRUE,23,2026-05-08 21:25:59 UTC
h_824575,Noah Toole,RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,1558,47.215120522592535,39.16329115192177,36.45381948591874,88.30474555301707,28.78798396601548,31,8,98.1892,81.4868257142857,0,84.61538461538461,15.384615384615385,15.789473684210526,-1.446160000000006,29.032258064516128,FALSE,22,2026-05-08 21:25:59 UTC
h_806074,Cal Fisher,FLO_SEM,Florida State,ACC,2025,Right,Unknown,Unknown,1559,47.20250466450206,49.96876577786883,45.06876577786883,55.52798897036666,17.06066911491238,33,4,98.15691,95.50254,0,80,20,29.41176470588235,0,33.33333333333334,FALSE,22,2026-05-08 21:25:59 UTC
h_10146249,Christian Butera,BRO_BEA,Brown,Ivy,2026,Right,Unknown,Unknown,1560,47.18296022702269,56.86980484195573,52.917221146706055,34.51279940032334,21.213014069001034,37,6,100.70123000000001,85.25508,0,75,25,35,-1.2032899999999955,32.432432432432435,FALSE,25,2026-05-08 21:25:59 UTC
h_812674,Kent Schmidt,GIT_YEL,Georgia Tech,ACC,2026,Left,Unknown,Unknown,1561,47.14264105369667,58.25741891762958,43.5028218564925,62.55734140164623,48.124599543685285,38,4,97.93801,89.55721,0,80,20,25,4.487920000000003,15.789473684210535,FALSE,32,2026-05-08 21:25:59 UTC
h_1000016801,Thomas Splaine,ARI_WIL,Arizona,Big 12,2025,Right,Unknown,Unknown,1562,47.13468332750436,69.76264062357293,64.86264062357293,10.90449025951293,54.63419705053567,38,4,103.03181000000001,94.16961750000002,0,62.5,37.5,31.818181818181817,0,18.421052631578945,TRUE,31,2026-05-08 21:25:59 UTC
h_807098,Jorge Valdes,XAV_MUS,Xavier,Big East,2026,Left,Unknown,Unknown,1563,47.13190845700552,40.37908791058239,35.74762632341305,94.9372215653905,45.709820736942255,30,6,96.32291000000001,88.26731600000001,0,88.88888888888889,11.11111111111111,15.384615384615385,0,20,FALSE,24,2026-05-08 21:25:59 UTC
h_804635,Sebastian Pisacreta,PIT_PAN,Pittsburgh,ACC,2026,Right,Unknown,Unknown,1564,47.130947735584456,66.91008072741106,62.01008072741106,11.388425902165933,34.48719285515316,32,4,102.19311,93.3913675,0,64.28571428571429,35.714285714285715,33.333333333333336,-2.710080000000005,28.125,FALSE,23,2026-05-08 21:25:59 UTC
h_1000323295,Casey Wensley,BRY_BUL,Bryant,America East,2026,Left,Unknown,Unknown,1565,47.12852463738571,40.649447201663364,36.05744554728392,95.42485832079493,49.18774516870825,31,5,96.42691,88.019574,0,90,10,15.789473684210526,0,22.58064516129032,TRUE,24,2026-05-08 21:25:59 UTC
h_806169,Lucas Moore,LOU_CAR,Louisville,ACC,2025,Left,Unknown,Unknown,1566,47.12381620982918,33.92969835016515,31.98556956712468,93.9344273549022,8.35,65,19,97.87677000000001,78.96985263157895,0,90.9090909090909,9.090909090909092,17.857142857142858,0,41.53846153846153,FALSE,38,2026-05-08 21:25:59 UTC
h_10296755,Isaiah Walker,ULM_WAR,ULM,Sun Belt,2025,Right,Unknown,Unknown,1567,47.10220185452394,44.19399425994911,43.05862969915535,74.59305371695227,41.23874989279073,54,8,101.04853,75.95582428571427,0,80,20,17.24137931034483,0,25.925925925925924,TRUE,40,2026-05-08 21:25:59 UTC
h_803757,Michael Torres,MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,1568,47.05236644069293,38.459472137411424,34.68958437334979,96.80129168847013,41.076167024523556,26,4,96.85402,84.56716,0,88.88888888888889,11.11111111111111,6.25,-4.911149999999992,26.923076923076934,FALSE,19,2026-05-08 21:25:59 UTC
h_702600,Matt Klein,LOU_CAR,Louisville,ACC,2025,Left,Unknown,Unknown,1569,47.04593374908997,55.67406402555302,51.80567629940519,43.93731764209733,37.597498175252205,33,7,100.53186000000001,84.93805,0,73.33333333333333,26.666666666666668,23.529411764705884,0,27.272727272727266,TRUE,24,2026-05-08 21:25:59 UTC
h_1000435024,Finnegan Stewart,DIX_STE,Utah Tech,WAC,2026,Right,Unknown,Unknown,1570,47.04524257384502,60.40057937134991,55.500579371349914,25.754545454545465,22.438283183037793,35,8,100.43752,96.7029942857143,0,72.72727272727273,27.272727272727273,45,0,37.142857142857146,TRUE,22,2026-05-08 21:25:59 UTC
h_833393,Camden Ross,WES_HIL,West Virginia,Big 12,2026,Right,Unknown,Unknown,1571,47.04225732601711,52.221063658286226,47.839164708618924,61.729585010854755,53.649871955776,41,5,99.21571,86.871616,0,75,25,10.526315789473685,0,19.51219512195121,TRUE,33,2026-05-08 21:25:59 UTC
h_822496,Bayram Hot,LOU_CAR,Louisville,ACC,2025,Right,Unknown,Unknown,1572,47.03687790407132,48.86430800728336,44.49235209440289,58.77341431026565,21.18728722517385,26,3,98.49276,86.83417666666666,0,83.33333333333333,16.666666666666668,38.46153846153846,0,30.769230769230774,FALSE,18,2026-05-08 21:25:59 UTC
h_1000277206,Ty Lagoni,BUC_BIS,Bucknell,Patriot,2026,Right,Unknown,Unknown,1573,46.93710217547503,48.68310450844663,44.285022340871905,56.88396038450142,15.971752181979294,39,10,98.42459000000001,86.93255200000002,0,78.94736842105263,21.05263157894737,26.31578947368421,0,38.46153846153846,TRUE,24,2026-05-08 21:25:59 UTC
h_1000320999,Jordan Bach,KAN_JAY,Kansas,Big 12,2026,Left,Unknown,Unknown,1574,46.924065377524016,42.05481382670294,28.053274941205057,96.35916544694798,17.06066911491238,39,6,95.04935,85.43941500000001,0,88.23529411764706,11.764705882352942,4.761904761904762,41.07482,33.33333333333334,FALSE,26,2026-05-08 21:25:59 UTC
h_824607,Judd Utermark,OLE_REB,Ole Miss,SEC,2026,Right,Unknown,Unknown,1575,46.911484874933834,61.164457569866734,56.943819631042835,27.818589455290002,38.061866968767674,50,3,101.50252,86.26440666666667,0,68.96551724137932,31.03448275862069,26.31578947368421,-4.954239999999999,28,FALSE,36,2026-05-08 21:25:59 UTC
h_806264,Macon Winslow,DUK_BLU,Duke,ACC,2025,Right,Unknown,Unknown,1576,46.89522494195039,44.76304807786977,43.5697811588491,68.38945488108445,31.77791377212715,60,8,101.13072,76.31159375000001,0,80.76923076923077,19.23076923076923,23.076923076923077,0,26.66666666666667,FALSE,44,2026-05-08 21:25:59 UTC
h_1000356049,Connor Lane,UCO_HUS,UCONN,Big East,2025,Right,Unknown,Unknown,1577,46.864655978705315,72.32923992094443,67.54920833813411,1,52.422581705978466,34,3,104.93126000000001,89.95765666666667,0,42.10526315789474,57.89473684210526,55.55555555555556,0,20.588235294117652,TRUE,27,2026-05-08 21:25:59 UTC
h_831022,Paul Myro,UNL_REB,UNLV,Mountain West,2025,Right,Unknown,Unknown,1578,46.83590084715663,66.64802070595013,61.74802070595014,19.65954127077611,56.15,32,1,102.11606,102.11606,0,50,50,22.22222222222222,0,12.5,TRUE,28,2026-05-08 21:25:59 UTC
h_1000369980,Carter Jenkins,NIC_COL,Nicholls,Southland,2025,Right,Unknown,Unknown,1579,46.82352030302776,35.21588542067242,31.85964442752423,95.18317458235511,17.06066911491238,36,9,96.59264,83.32631444444445,0,88.23529411764706,11.764705882352942,14.285714285714286,0,33.33333333333334,FALSE,24,2026-05-08 21:25:59 UTC
h_10136036,Josiah Hall,SOU_RED,Southern,SWAC,2026,Right,Unknown,Unknown,1580,46.8111511202207,65.34720985834545,60.447209858345445,17.218355417153663,40.53845127826803,42,7,101.73360000000001,93.962515,0,69.56521739130434,30.434782608695652,42.10526315789474,0,26.19047619047619,TRUE,31,2026-05-08 21:25:59 UTC
h_810085,Luke Anderson,BYU_COU,BYU,Big 12,2025,Right,Unknown,Unknown,1581,46.81092836222875,55.84818928728731,52.41652798680083,34.154563623868434,18.980238589605978,50,8,101.09931,83.54081875,0,70.83333333333333,29.166666666666668,25,0,32,FALSE,34,2026-05-08 21:25:59 UTC
h_1000136981,Steven Meier,TRO_TRJ,Troy,Sun Belt,2025,Left,Unknown,Unknown,1582,46.800232108882824,54.431424396404736,52.182786324020775,46.687859685861895,45.709820736942255,55,6,102.42190000000001,80.04072500000001,0,72.22222222222223,27.77777777777778,20,0,20,FALSE,44,2026-05-08 21:25:59 UTC
h_10277888,Christian Ramirez,CAL_LAN,Cal State Bakersfield,Big West,2026,Right,Unknown,Unknown,1583,46.79994567031771,41.39495743089614,27.20444768672718,97.13592987692037,14.35,30,8,94.48569,86.15096249999999,0,100,0,15.384615384615385,7.6356600000000014,40,FALSE,18,2026-05-08 21:25:59 UTC
h_1000072641,Michael O'Conor,EIU_PAN,Eastern Illinois,OVC,2026,Right,Unknown,Unknown,1584,46.7901167547657,57.46644455561318,52.932146494653594,32.932453494391154,22.75681005062184,25,4,100.19582,87.6572925,0,64.28571428571429,35.714285714285715,18.181818181818183,-2.965680000000006,36,FALSE,16,2026-05-08 21:25:59 UTC
