player_uid,player_name,team_code,school_name,conference,season,throws,class_year,production_rank,draft_value_score,reach_score,stuff_score,command_score,risk_score,pitch_count,avg_fb_velo,max_fb_velo,avg_ivb,avg_hb,extension,avg_spin,csw_pct,whiff_pct,zone_pct,arsenal_count,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
p_1000232237,Zachary Shaw,ULM_WAR,ULM,Sun Belt,2025,Right,Unknown,373,45.59983211062305,56.30950531277844,36.2534498264081,85.19853558631031,50.15,50,90.23566578947367,92.08863,7.232520799999999,2.7162548,5.559342,2147.4025816999997,32,36.36363636363637,48,5,0,22,TRUE,39,2026-05-08 21:25:59 UTC
p_806066,Gavin Eddy,CAL_BEA,California,ACC,2025,Right,Unknown,374,45.565941840323504,55.28610772179446,51.317490629384785,32.14705882002034,42.65,55,91.19870440000001,93.81853,8.974904363636366,-0.39259036363636346,6.206653454545453,2446.820017909091,21.818181818181817,18.75,27.272727272727273,3,0,21.818181818181813,FALSE,43,2026-05-08 21:25:59 UTC
p_815650,Brady Kehlenbrink,MIZ_TIG,Missouri,SEC,2026,Left,Unknown,375,45.53891293797379,53.82816625644445,43.356001012884875,61.90702827850534,42.65,72,89.32607255813954,92.81922,13.612478472222222,-5.547535694444444,6.219887361111112,2170.0376511805557,33.333333333333336,21.875,47.22222222222222,5,0.38160070628767073,26.388888888888886,FALSE,53,2026-05-08 21:25:59 UTC
p_806054,Matthew Dallas,WAK_DEA,Wake Forest,ACC,2025,Left,Unknown,376,45.53528948379686,57.211851837054724,40.656425221315985,62.98619153446479,42.65,94,90.16200954545455,93.03181,2.5873318085106387,-1.8965460638297873,6.357378723404257,2280.8715656914887,19.148936170212767,2.7027027027027026,53.191489361702125,6,0,31.914893617021278,FALSE,64,2026-05-08 21:25:59 UTC
p_1000365469,Avery Laine,LOY_LIO,Loyola Marymount,WCC,2025,Right,Unknown,377,45.52491421733828,60.49622858119446,39.93492733982824,57.65847029337398,42.65,58,89.38222944444445,92.51325,9.184838965517242,6.880481379310343,6.305073965517241,2226.095433827586,34.48275862068966,31.03448275862069,41.37931034482759,5,0,27.58620689655173,FALSE,42,2026-05-08 21:25:59 UTC
p_823008,Adam Behrens,LOY_LIO,Loyola Marymount,WCC,2026,Right,Unknown,378,45.48883039896094,58.92935765764421,39.61638679769224,62.135745466262364,42.65,63,89.56434208333333,91.87379,5.305511904761905,11.54281253968254,6.432826825396825,2168.9833275238097,20.634920634920636,17.94871794871795,47.61904761904762,7,0.7952544362745044,42.85714285714286,FALSE,36,2026-05-08 21:25:59 UTC
p_1000227934,Erik Hoffberg,GON_BUL,Gonzaga,WCC,2025,Right,Unknown,379,45.33838744924842,40.887682396159285,45.45454622288018,88.76950332768388,50.15,50,89.33086272727273,90.57157,8.079830399999999,-5.5307584,5.532478599999999,2461.56969534,32,33.333333333333336,48,4,0,24,TRUE,38,2026-05-08 21:25:59 UTC
p_831323,Regan Hall,ILL_ILL,Illinois,Big Ten,2026,Left,Unknown,380,45.12862352047774,54.76309078086016,37.5947619874009,76.19440502317487,42.65,66,89.52792300000002,92.52649,2.852708333333333,-7.653579090909092,5.439418333333334,2217.063127818182,34.84848484848485,41.37931034482759,46.96969696969697,5,0.5425130000000138,19.696969696969703,FALSE,53,2026-05-08 21:25:59 UTC
p_1000164613,Cody New,CAL_LAN,Cal State Bakersfield,Big West,2025,Left,Unknown,381,45.07849097992873,59.608145941674586,47.70481654445575,35.854877520765,50.15,65,91.26766967741935,94.68246,8.156412153846153,-2.2708707692307692,5.889217846153847,2292.2783854923077,32.30769230769231,16.666666666666668,38.46153846153846,5,0,20,TRUE,52,2026-05-08 21:25:59 UTC
p_804903,Payton Gubler,BYU_COU,BYU,Big 12,2025,Right,Unknown,382,45.063210785717175,52.32884464013354,47.780199787854166,52.48676845162239,50.15,67,91.23402795918366,94.42942,7.226714776119405,9.70693537313433,5.449160298507462,2226.5648566268655,19.402985074626866,10.344827586206897,46.26865671641791,5,0,31.343283582089555,TRUE,46,2026-05-08 21:25:59 UTC
p_1000114645,Chase Ingram,UAB_BLA,UAB,American,2026,Right,Unknown,383,45.02258855393897,46.32664645962875,41.59252604706947,81.84666179689448,42.65,71,89.35260205882354,91.00227,8.136550281690141,-0.3403598591549296,6.339682112676056,2370.6409491549302,29.577464788732396,14.285714285714286,59.15492957746479,5,0.6581734381338862,39.43661971830986,FALSE,43,2026-05-08 21:25:59 UTC
p_801574,Matthew Dalquist,CSD_TRI,CSU Dominguez Hills,CCAA,2025,Right,Unknown,384,45.01803183393173,45.369133570849876,44.02670697760725,80.93654396887104,50.15,69,88.95627235294117,91.70147,11.346787101449275,3.3372947826086956,5.482493623188407,2340.8842626521737,33.333333333333336,28.125,46.3768115942029,5,0,30.434782608695656,TRUE,48,2026-05-08 21:25:59 UTC
p_1000279442,Dylan Story,HIG_PAN,High Point,Big South,2025,Right,Unknown,385,44.87599182368843,54.78664863013882,51.28479280602907,28.821789334168727,42.65,65,92.47639911764706,94.76114,5.519535538461539,0.14294676923076924,5.893553692307693,2367.1567334615384,26.153846153846153,13.043478260869565,43.07692307692308,3,0,27.692307692307693,FALSE,47,2026-05-08 21:25:59 UTC
p_814823,Jaxon Lucas,LIB_FLA,Liberty,CUSA,2026,Right,Unknown,386,44.77142483064549,52.322081332127105,40.891052363603315,73.52113455066232,50.15,56,90.57284076923078,92.89751,7.6957683928571425,6.339356428571428,6.041190357142858,2171.695805142857,25,13.043478260869565,50,5,0,32.14285714285714,TRUE,38,2026-05-08 21:25:59 UTC
p_813965,Alex Sotiropoulos,COL_LION,Columbia,Ivy,2026,Right,Unknown,387,44.62430506500332,63.35634126760346,50.412548399738625,15.055409476485297,50.15,63,92.79488179487181,94.73528,11.372620158730161,5.695298888888888,5.98924888888889,2154.322840888889,22.22222222222222,8.695652173913043,38.095238095238095,5,0,31.746031746031747,TRUE,43,2026-05-08 21:25:59 UTC
p_811671,Seth Garner,MT,Middle Tennessee,CUSA,2025,Right,Unknown,388,44.61362573636404,52.768229985748896,38.81718859259782,73.34100630035346,42.65,75,90.56458219512194,94.29637,9.509498,7.715839066666668,5.6043573333333345,2076.9778031066667,26.666666666666668,24.324324324324323,48,4,0,29.33333333333333,FALSE,53,2026-05-08 21:25:59 UTC
p_831325,Tyler Schmitt,ILL_ILL,Illinois,Big Ten,2025,Right,Unknown,389,44.53652489987248,57.952438861151776,44.776220206950995,45.867074633292425,50.15,71,91.6379261904762,94.68695,10.92560695652174,5.038173188405796,5.84171690140845,2116.864651197183,23.943661971830984,6.0606060606060606,56.33802816901409,5,0,38.02816901408451,TRUE,44,2026-05-08 21:25:59 UTC
p_809093,Aidan Cremarosa,FRE_BUL,Fresno State,Mountain West,2025,Right,Unknown,390,44.429801522672584,53.93764122015114,42.55868287305036,61.91523772729671,50.15,79,89.22160755555555,91.96952,8.979905063291142,4.647908227848101,6.093287341772151,2334.311057898735,34.177215189873415,27.272727272727273,37.9746835443038,5,0,25.31645569620254,TRUE,59,2026-05-08 21:25:59 UTC
p_824763,Colin Daniel,UAB_BLA,UAB,American,2025,Right,Unknown,391,44.39546159668484,41.39741452571598,47.49838792986247,74.48115031835344,50.15,67,90.55141342857142,92.7494,1.113027014925373,4.830131940298508,5.475981343283583,2411.5786306268656,23.880597014925375,17.142857142857142,53.73134328358209,4,0,41.7910447761194,TRUE,39,2026-05-08 21:25:59 UTC
p_808428,Ethan Lay,SAC_HOR,Sacramento State,WAC,2025,Right,Unknown,392,44.36796761121461,56.27877747480743,37.148900262274175,74.07296909263285,50.15,57,89.10542653846151,91.44622,8.932701228070176,4.715698947368421,5.892576140350878,2221.5295419473687,38.59649122807018,35,42.10526315789474,6,0,14.035087719298247,TRUE,49,2026-05-08 21:25:59 UTC
p_1000103064,Corey Braun,USF_BUL,South Florida,American,2025,Left,Unknown,393,44.313748515093366,53.465238648202714,47.27250118339247,46.53109597684119,50.15,52,90.72928896551726,93.81592,11.111610961538462,-5.113457307692307,5.568928846153848,2224.4649138076925,25,26.08695652173913,40.38461538461539,4,0,32.69230769230769,TRUE,35,2026-05-08 21:25:59 UTC
p_1000462701,Andy Leon,DUK_BLU,Duke,ACC,2026,Right,Unknown,394,44.301390860853665,45.883175948953344,45.70649559650758,69.36020986977472,50.15,57,90.55545666666664,92.70461,7.0254817543859645,2.573418070175438,5.616281052631579,2329.66063154386,19.29824561403509,6.666666666666667,54.3859649122807,5,0,47.36842105263158,TRUE,30,2026-05-08 21:25:59 UTC
p_831244,Brian Crooms,GEO_PAN,Georgia State,Sun Belt,2025,Right,Unknown,395,44.13123459670783,46.35136827406355,37.15510294939403,90.63802817392383,42.65,61,90.00524214285714,92.98271,7.790170983606557,6.096802950819672,5.624173770491802,2145.3553118032787,40.98360655737705,24.137931034482758,57.377049180327866,4,0,32.786885245901644,FALSE,41,2026-05-08 21:25:59 UTC
p_1000192099,Bradley Wilson,APP_MOU,Appalachian State,Sun Belt,2025,Right,Unknown,396,44.098706776615074,59.36102041005661,35.24124681268395,71.44484151168857,50.15,68,89.44108000000001,95.98378,1.044196176470588,-0.2608283823529412,5.6468549999999995,2255.4370507941176,27.941176470588236,23.333333333333332,45.588235294117645,6,0,32.35294117647058,TRUE,46,2026-05-08 21:25:59 UTC
p_10032612,Carson Estridge,WES_MOU,Western Michigan,MAC,2025,Right,Unknown,397,44.08826923174938,71.23612109634409,30.378361274207315,54.8763080728353,42.65,50,90.06551894736842,94.1816,5.433701063829787,0.9346468085106386,6.717902999999999,2064.89339486,30,25,46,6,0,36,FALSE,32,2026-05-08 21:25:59 UTC
p_823764,Colton Shaw,YAL_BUL,Yale,Ivy,2025,Right,Unknown,398,44.081561961116954,49.91594302789326,43.0252016736241,67.42254043028174,50.15,62,91.00415024390246,94.42596,7.654004032258064,12.231472903225805,5.700235806451615,2064.105939290322,24.193548387096776,16.666666666666668,50,4,0,38.70967741935484,TRUE,38,2026-05-08 21:25:59 UTC
p_10028004,Zach Gleason,RUT_SCA,Rutgers,Big Ten,2025,Right,Unknown,399,44.07196171334265,56.73351794144467,42.12263192282488,49.459429816163876,42.65,51,89.60242652173913,91.52904,12.430727647058825,2.8440141176470592,5.96191294117647,2202.684560294117,29.41176470588235,43.75,27.45098039215686,5,0,13.725490196078425,FALSE,44,2026-05-08 21:25:59 UTC
p_831999,Carter DeGondea,GEO_EAG,Georgia Southern,Sun Belt,2026,Left,Unknown,400,44.04097205158375,45.43507244571289,35.361010928207996,98.15460820986829,42.65,57,88.5202843902439,91.78399,9.649242807017544,-13.017918070175439,5.6557501754385955,2072.2198959824564,36.8421052631579,29.41176470588235,52.63157894736842,5,0.33059915214866464,21.05263157894737,FALSE,45,2026-05-08 21:25:59 UTC
p_702583,Logan Lunceford,WAK_DEA,Wake Forest,ACC,2025,Right,Unknown,401,44.00096329490738,64.95867668265824,42.76579987420301,32.65017679250328,50.15,57,91.06854575757575,94.20516,12.363432280701753,3.5070752631578954,5.946151754385965,2082.6082958596494,28.07017543859649,39.130434782608695,42.10526315789474,4,0,22.807017543859658,TRUE,44,2026-05-08 21:25:59 UTC
p_823983,Cooper Allen,UNC_SEA,UNC Wilmington,CAA,2026,Right,Unknown,402,43.9432913207628,60.33585270231718,44.7172318153637,36.547513115132944,50.15,53,89.72835312499998,91.24789,6.604766792452829,-1.485968679245283,6.003665471698112,2521.808369358491,22.641509433962263,36,37.735849056603776,6,0,22.641509433962256,TRUE,41,2026-05-08 21:25:59 UTC
p_1000060883,Dominic Cancellieri,CRE_BLU,Creighton,Big East,2025,Right,Unknown,403,43.88652514917614,50.90171976847083,42.183904726485316,66.62647244645795,50.15,60,89.36463138888887,91.69191,13.232186833333333,5.9472526666666665,5.799408,2156.0788549666668,26.666666666666668,28.571428571428573,46.666666666666664,5,0,36.66666666666667,TRUE,38,2026-05-08 21:25:59 UTC
