player_uid,player_name,team_code,school_name,conference,season,bats,throws,class_year,production_rank,draft_value_score,reach_score,impact_score,contact_score,risk_score,plate_events,bbe_count,p90_ev_wood_adj,avg_ev_wood_adj,barrel_rate_proxy_wood_adj,contact_rate,whiff_rate,chase_rate,trend_delta,data_completeness_score,one_season_only_flag,missing_critical_count,export_ts
h_835227,"Bonds, Peyton",RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,Unknown,89,32.67458100558659,57.35567970204842,35.009310986964614,20.670391061452513,51.25698324022346,5,5,100.02599799999999,80.156664,0,62.5,37.5,55.55555555555556,0,33.33333333333334,TRUE,10,2026-04-20 14:17:54 EDT
h_10077581,"Hudgins, Eli",RAD_HIG,Radford,Big South,2026,Left,Unknown,Unknown,90,31.885474860335194,29.329608938547484,34.07821229050279,47.486033519553075,24.30167597765363,3,1,90.4231,90.4231,0,100,0,50,0,66.66666666666667,TRUE,1,2026-04-20 14:17:54 EDT
h_807518,"Hugus, Jackson",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,91,31.82960893854749,22.160148975791433,29.422718808193668,59.21787709497207,14.245810055865922,1,0,NA,NA,NA,100,0,NA,0,100,TRUE,0,2026-04-20 14:17:54 EDT
h_1000115663,"Lee, Jacob",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,92,31.745810055865924,41.9925512104283,50.093109869646185,25.69832402234637,60.055865921787714,5,1,95.79690000000001,95.79690000000001,0,60,40,35.714285714285715,0,12,TRUE,22,2026-04-20 14:17:54 EDT
h_800606,"Grahovac, Gavin",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,93,31.040502793296085,40.642458100558656,50.83798882681564,21.22905027932961,55.44692737430168,4,2,99.48072599999999,91.05299,0,50,50,30.76923076923077,0,20,TRUE,16,2026-04-20 14:17:54 EDT
h_702701,"Brosius, Parker",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,94,30.719273743016764,22.160148975791433,29.422718808193668,59.21787709497207,21.648044692737432,1,0,NA,NA,NA,100,0,NA,0,33.33333333333334,TRUE,2,2026-04-20 14:17:54 EDT
h_1000339305,"Harrison, Connor",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,95,30.535381750465554,34.91620111731844,47.11359404096834,28.30540037243948,46.64804469273743,3,2,99.35350400000002,88.54464000000002,0,70,30,54.54545454545455,0,38.888888888888886,TRUE,11,2026-04-20 14:17:54 EDT
h_10069127,"Kiel II, Terrence",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,96,30.509776536312856,35.1489757914339,21.60148975791434,54.74860335195532,31.983240223463685,3,2,87.364139,85.735255,0,75,25,0,0,20,TRUE,8,2026-04-20 14:17:54 EDT
h_813811,"Kirkpatrick, Nathan",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,97,30.46554934823092,55.353817504655495,10.986964618249536,41.713221601489764,39.66480446927375,5,4,86.075281,75.5804725,0,83.33333333333333,16.666666666666668,58.333333333333336,0,44.44444444444444,TRUE,10,2026-04-20 14:17:54 EDT
h_1000301840,"Havrilla, Aj",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,98,30.086126629422722,29.7951582867784,12.29050279329609,71.13594040968343,26.11731843575419,3,1,82.00899,82.00899,0,100,0,0,0,8.333333333333343,TRUE,11,2026-04-20 14:17:54 EDT
h_824575,"Toole, Noah",RAD_HIG,Radford,Big South,2026,Left,Unknown,Unknown,99,29.98137802607076,27.094972067039105,13.221601489757914,71.13594040968343,21.787709497206702,2,1,82.54168,82.54168,0,100,0,0,0,16.666666666666657,TRUE,5,2026-04-20 14:17:54 EDT
h_812668,"Kerce, Carson",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,100,29.729981378026075,31.936685288640597,45.99627560521415,29.236499068901306,43.01675977653632,2,2,97.11947799999999,90.51698999999999,0,75,25,66.66666666666667,0,40,TRUE,3,2026-04-20 14:17:54 EDT
h_1000114445,"Aycock, Cameron",JMU_DUK,James Madison,Sun Belt,2026,Left,Unknown,Unknown,101,29.664804469273744,33.98510242085661,24.20856610800745,47.486033519553075,28.49162011173184,3,2,90.56754,85.10346,0,100,0,50,0,40,TRUE,3,2026-04-20 14:17:54 EDT
h_1000072078,"Flores, Nick",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,102,29.56005586592179,44.97206703910614,34.63687150837989,27.37430167597766,49.30167597765363,4,3,95.71658599999999,85.91814000000001,0,66.66666666666667,33.333333333333336,40,0,26.66666666666667,TRUE,11,2026-04-20 14:17:54 EDT
h_804562,"Cuvet, Daniel",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,103,29.08519553072626,38.64059590316574,4.8417132216014895,59.21787709497207,19.134078212290504,4,2,75.59907000000001,72.68375,0,100,0,25,0,40,TRUE,6,2026-04-20 14:17:54 EDT
h_1000242407,"Matlock, Luke",ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,104,28.905959031657357,39.57169459962756,27.93296089385475,39.85102420856611,44.41340782122904,4,2,87.58714400000001,87.45836,0,60,40,12.5,0,21.42857142857143,TRUE,11,2026-04-20 14:17:54 EDT
h_812510,"Quagliano, Coltin",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,105,28.656890130353815,38.26815642458101,30.353817504655495,31.098696461824954,33.65921787709497,3,3,95.85901000000001,82.93279333333334,0,75,25,50,0,60,FALSE,2,2026-04-20 14:17:54 EDT
h_813559,"Sullivan, Noah",MSU_BDG,Mississippi State,SEC,2026,Right,Unknown,Unknown,106,28.628957169459966,39.57169459962756,1.48975791433892,66.29422718808193,28.631284916201118,4,2,59.705118999999996,58.098395,0,100,0,18.181818181818183,0,21.05263157894737,TRUE,15,2026-04-20 14:17:54 EDT
h_828345,"Alvarez, Alonzo",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,107,28.331005586592177,33.100558659217874,23.463687150837988,44.6927374301676,28.631284916201114,3,2,93.56504600000001,82.98091000000001,0,100,0,100,-5.849993999999995,60,TRUE,2,2026-04-20 14:17:54 EDT
h_1000462705,"Perez, Brooks",DUK_BLU,Duke,ACC,2026,Left,Unknown,Unknown,108,28.077281191806332,33.24022346368715,25.884543761638735,42.83054003724394,33.24022346368715,3,2,94.31968699999999,79.858675,0,75,25,25,0,33.33333333333334,TRUE,6,2026-04-20 14:17:54 EDT
h_10009966,"Laskofski, Jamie",WM_TRI,William & Mary,CAA,2026,Left,Unknown,Unknown,109,27.860800744878958,44.22718808193669,14.52513966480447,41.71322160148976,35.614525139664806,5,2,85.307103,81.930755,0,71.42857142857143,28.571428571428573,25,0,35.71428571428571,TRUE,9,2026-04-20 14:17:54 EDT
h_1000118912,"Melendez, Axel",ETS_BUC,East Tennessee State,SoCon,2026,Left,Unknown,Unknown,110,27.448789571694604,33.70577281191807,27.746741154562386,42.830540037243956,43.01675977653632,3,2,87.918688,87.2634,0,66.66666666666667,33.333333333333336,14.285714285714286,0,20,TRUE,8,2026-04-20 14:17:54 EDT
h_804433,"Coupet, Nathanael",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,111,27.255586592178766,21.182495344506517,29.422718808193668,55.3072625698324,35.614525139664806,1,0,NA,NA,NA,100,0,33.333333333333336,0,20,TRUE,4,2026-04-20 14:17:54 EDT
h_10139818,"Nace, Breckin",RAD_HIG,Radford,Big South,2026,Left,Unknown,Unknown,112,26.955307262569832,33.37988826815643,13.966480446927372,55.3072625698324,34.07821229050279,3,2,86.920242,79.59957,0,100,0,33.333333333333336,0,22.222222222222214,TRUE,7,2026-04-20 14:17:54 EDT
h_806678,"Peralta, Fabio",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,113,26.689944134078218,43.435754189944134,30.16759776536313,25.69832402234637,51.117318435754186,4,3,95.253518,83.13131666666666,0,66.66666666666667,33.333333333333336,45.45454545454545,0,28.57142857142857,TRUE,10,2026-04-20 14:17:54 EDT
h_839111,"Watkins, Jailen",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,114,26.68296089385475,21.042830540037247,29.422718808193668,54.74860335195532,38.12849162011173,1,0,NA,NA,NA,NA,NA,0,0,0,TRUE,4,2026-04-20 14:17:54 EDT
h_822679,"MacDonald, Cort",STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,115,26.62243947858473,30.121042830540034,37.61638733705772,30.353817504655495,41.20111731843575,2,2,98.59006600000001,84.96993,0,66.66666666666667,33.333333333333336,33.333333333333336,0,33.33333333333334,TRUE,4,2026-04-20 14:17:54 EDT
h_1000162895,"Tousa, Cade",VCU_RAM,VCU,Atlantic 10,2026,Left,Unknown,Unknown,116,26.233705772811913,24.39478584729981,30.726256983240223,42.83054003724394,33.24022346368715,2,1,88.358,88.358,0,75,25,25,0,33.33333333333334,TRUE,6,2026-04-20 14:17:54 EDT
h_695718,"Marsh, Bobby",DUK_BLU,Duke,ACC,2026,Left,Unknown,Unknown,117,26.159217877094974,21.368715083798882,26.81564245810056,47.486033519553075,24.30167597765363,1,1,87.27168,87.27168,0,100,0,50,0,66.66666666666667,TRUE,1,2026-04-20 14:17:54 EDT
h_1000343411,"Christman, Trey",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,118,26.124301675977655,38.3147113594041,37.61638733705772,25.139664804469277,57.68156424581005,4,2,92.86996500000001,90.95862500000001,0,42.857142857142854,57.142857142857146,22.22222222222222,0,11.111111111111114,TRUE,16,2026-04-20 14:17:54 EDT
h_703550,"Jaros, Ryan",RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,Unknown,119,25.798417132216017,37.011173184357546,31.657355679702047,25.884543761638735,43.71508379888269,4,2,95.971591,83.14747500000001,0,60,40,33.333333333333336,0,33.33333333333334,TRUE,6,2026-04-20 14:17:54 EDT
h_804451,"Sheahan, Vance",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,120,25.537709497206706,32.30912476722533,5.772811918063315,59.21787709497207,28.07262569832402,3,2,83.992767,60.601475,0,100,0,25,0,25,TRUE,9,2026-04-20 14:17:54 EDT
h_1000120627,"Smith, Kaden",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,121,25.495810055865924,31.65735567970205,3.1657355679702044,59.21787709497207,20.53072625698324,3,2,70.42159099999999,65.417955,0,100,0,25,0,37.5,TRUE,5,2026-04-20 14:17:54 EDT
h_1000220194,"Perilli, Quinten",RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,Unknown,122,25.000000000000004,26.908752327746743,17.13221601489758,54.74860335195532,36.312849162011176,3,1,84.57632000000001,84.57632000000001,0,75,25,0,0,11.764705882352942,TRUE,15,2026-04-20 14:17:54 EDT
h_10100750,"Partida, Nicholas",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,123,24.941806331471142,37.709497206703915,7.4487895716946,52.88640595903166,39.80446927374301,4,2,83.770289,73.201965,0,75,25,12.5,0,16.666666666666657,TRUE,10,2026-04-20 14:17:54 EDT
h_832363,"Jackson, Zach",VIR_CAV,Virginia,ACC,2026,Left,Unknown,Unknown,124,24.36219739292365,42.78398510242086,22.160148975791433,28.305400372439475,50.55865921787709,5,2,87.898575,85.55371500000001,0,42.857142857142854,57.142857142857146,18.181818181818183,0,15.789473684210535,FALSE,16,2026-04-20 14:17:54 EDT
h_1000068590,"Strand, Matthew",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,125,24.30167597765363,31.564245810055862,54.18994413407821,10.055865921787708,65.3631284916201,4,1,97.56021,97.56021,0,33.333333333333336,66.66666666666667,41.666666666666664,0,10.526315789473685,FALSE,17,2026-04-20 14:17:54 EDT
h_806021,"Antigua, Ariel",TEN_VOL,Tennessee,SEC,2026,Right,Unknown,Unknown,126,24.036312849162016,36.6852886405959,9.869646182495345,45.2513966480447,36.03351955307262,3,3,84.34894600000001,75.75847666666667,0,80,20,40,0,40,TRUE,6,2026-04-20 14:17:54 EDT
h_703552,"Krewson, Chase",RUT_SCA,Rutgers,Big Ten,2026,Left,Unknown,Unknown,127,24.013035381750466,41.94599627560522,31.65735567970205,15.456238361266294,51.39664804469274,5,2,95.517452,84.25054,0,50,50,40,0,26.31578947368422,FALSE,14,2026-04-20 14:17:54 EDT
h_801499,"DeFranco, Dante",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,128,24.006052141527004,36.21973929236499,22.160148975791433,31.098696461824954,40.08379888268156,3,3,88.151368,85.15716,0,75,25,50,0,40,TRUE,3,2026-04-20 14:17:54 EDT
h_831089,"Wells, Trey",RUT_SCA,Rutgers,Big Ten,2026,Right,Unknown,Unknown,129,23.97346368715084,30.819366852886404,47.299813780260706,13.966480446927372,56.00558659217877,4,1,94.4096,94.4096,0,50,50,44.44444444444444,0,26.66666666666667,TRUE,11,2026-04-20 14:17:54 EDT
h_1000224300,"Maher, Quinn",VCU_RAM,VCU,Atlantic 10,2026,Left,Unknown,Unknown,130,23.94320297951583,32.30912476722533,8.752327746741154,58.47299813780261,44.41340782122906,4,1,76.98931,76.98931,0,90.9090909090909,9.090909090909092,27.77777777777778,0,18.51851851851852,TRUE,22,2026-04-20 14:17:54 EDT
h_811441,"Rogers, Drew",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,131,23.717411545623836,22.81191806331471,32.960893854748605,34.26443202979516,36.73184357541899,2,1,90.14189,90.14189,0,50,50,0,0,25,TRUE,3,2026-04-20 14:17:54 EDT
h_10026274,"Keen, Hunter",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,132,23.598696461824957,37.150837988826815,7.07635009310987,51.02420856610801,43.29608938547486,4,2,81.597338,74.47292999999999,0,85.71428571428571,14.285714285714286,37.5,0,25,TRUE,12,2026-04-20 14:17:54 EDT
h_806027,"Becker, Eric",VIR_CAV,Virginia,ACC,2026,Left,Unknown,Unknown,133,23.39851024208567,47.43947858472998,34.63687150837989,7.07635009310987,63.12849162011173,5,3,98.953476,82.80443333333334,0,37.5,62.5,62.5,0,25,TRUE,9,2026-04-20 14:17:54 EDT
h_10100779,"Ecker, Chase",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,134,23.149441340782122,23.230912476722533,39.85102420856611,29.05027932960894,49.02234636871509,2,1,93.13833,93.13833,0,33.333333333333336,66.66666666666667,0,0,9.090909090909093,TRUE,10,2026-04-20 14:17:54 EDT
h_815345,"Baker, Will",GIT_YEL,Georgia Tech,ACC,2026,Left,Unknown,Unknown,135,22.567504655493487,25.186219739292365,18.80819366852886,46.18249534450652,37.56983240223464,3,1,84.98554,84.98554,0,66.66666666666667,33.333333333333336,0,0,16.666666666666657,TRUE,10,2026-04-20 14:17:54 EDT
h_813915,"De Goti, Brandon",MIA_HUR,Miami,ACC,2026,Right,Unknown,Unknown,136,22.55586592178771,19.180633147113593,6.331471135940409,59.21787709497207,14.245810055865922,1,1,75.5964,75.5964,0,100,0,NA,0,100,TRUE,0,2026-04-20 14:17:54 EDT
h_815337,"Abernathy, Jay",TEN_VOL,Tennessee,SEC,2026,Left,Unknown,Unknown,137,22.541899441340778,28.584729981378025,29.422718808193668,34.07821229050279,51.39664804469274,4,0,NA,NA,NA,50,50,5.882352941176471,0,8.695652173913047,TRUE,21,2026-04-20 14:17:54 EDT
h_1000091127,"Powell, Brady",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,138,22.388268156424584,27.839851024208567,3.538175046554935,55.3072625698324,25.41899441340782,2,2,74.076836,68.59678,0,100,0,33.333333333333336,0,33.33333333333334,TRUE,4,2026-04-20 14:17:54 EDT
h_1000462698,"Duncan, Andrew",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,139,21.21508379888268,18.528864059590315,29.422718808193668,44.6927374301676,51.117318435754186,1,0,NA,NA,NA,100,0,100,0,0,TRUE,2,2026-04-20 14:17:54 EDT
h_1000242087,"Juarez, Gabe",ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,140,21.154562383612664,22.346368715083802,61.82495344506518,3.538175046554935,68.71508379888269,2,1,101.04315,101.04315,0,33.333333333333336,66.66666666666667,66.66666666666667,0,16.666666666666657,TRUE,5,2026-04-20 14:17:54 EDT
h_812494,"Brown, Cade",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,141,20.712290502793298,18.156424581005588,2.2346368715083798,59.21787709497207,14.245810055865922,1,1,62.601380000000006,62.601380000000006,0,100,0,NA,0,100,TRUE,0,2026-04-20 14:17:54 EDT
h_10277040,"Seguin, Josiah",JMU_DUK,James Madison,Sun Belt,2026,Left,Unknown,Unknown,142,20.62383612662942,35.381750465549345,35.19553072625698,14.152700186219738,62.56983240223464,5,1,90.73208,90.73208,0,50,50,42.857142857142854,0,15.384615384615387,TRUE,11,2026-04-20 14:17:54 EDT
h_703486,"Albright, Tyler",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,143,20.11638733705773,34.5903165735568,7.262569832402235,40.59590316573557,42.737430167597765,4,2,80.783475,75.215935,0,57.142857142857146,42.857142857142854,0,0,14.285714285714292,TRUE,18,2026-04-20 14:17:54 EDT
h_10106448,"Kosuda, Matthew",WM_TRI,William & Mary,CAA,2026,Left,Unknown,Unknown,144,19.76256983240224,28.119180633147113,29.7951582867784,20.670391061452516,47.20670391061452,4,1,88.21789,88.21789,0,66.66666666666667,33.333333333333336,66.66666666666667,0,40,TRUE,6,2026-04-20 14:17:54 EDT
h_824575,"Toole, Noah",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,145,19.52048417132216,19.134078212290504,29.422718808193668,34.26443202979516,46.64804469273743,2,0,NA,NA,NA,50,50,0,0,0,TRUE,7,2026-04-20 14:17:54 EDT
h_815514,"Newstrom, Chris",TEN_VOL,Tennessee,SEC,2026,Right,Unknown,Unknown,146,18.67783985102421,28.77094972067039,14.15270018621974,36.6852886405959,46.36871508379889,3,2,86.43359500000001,80.011575,0,57.142857142857146,42.857142857142854,16.666666666666668,0,22.222222222222214,TRUE,14,2026-04-20 14:17:54 EDT
h_1000302625,"O'Neil, Liam",WM_TRI,William & Mary,CAA,2026,Left,Unknown,Unknown,147,17.909683426443202,28.026070763500933,32.402234636871505,15.456238361266294,56.70391061452514,3,2,90.380015,89.009915,0,50,50,40,0,23.076923076923066,TRUE,10,2026-04-20 14:17:54 EDT
h_832195,"Moran, JJ",STA_CAR,Stanford,ACC,2026,Right,Unknown,Unknown,148,17.674581005586592,19.08752327746741,29.422718808193668,22.3463687150838,38.96648044692738,3,0,NA,NA,NA,50,50,NA,0,33.33333333333334,FALSE,2,2026-04-20 14:17:54 EDT
h_1000281920,"Galusky, Ty",ETS_BUC,East Tennessee State,SoCon,2026,Left,Unknown,Unknown,149,16.552607076350096,18.94785847299814,0.74487895716946,51.02420856610801,26.955307262569832,2,1,55.113,55.113,0,100,0,42.857142857142854,0,41.666666666666664,TRUE,7,2026-04-20 14:17:54 EDT
h_804563,"Marin, Manny",TEN_VOL,Tennessee,SEC,2026,Right,Unknown,Unknown,150,16.319832402234635,32.029795158286774,13.594040968342645,22.905027932960895,46.50837988826815,3,3,90.032024,74.74197333333333,0,60,40,40,0,33.33333333333334,TRUE,6,2026-04-20 14:17:54 EDT
h_827330,"Carreras, Yomar",RUT_SCA,Rutgers,Big Ten,2026,Left,Unknown,Unknown,151,16.28724394785847,32.16945996275605,16.759776536312845,20.297951582867782,50.13966480446928,3,3,85.12807600000001,83.38422666666666,0,62.5,37.5,60,0,38.46153846153846,TRUE,8,2026-04-20 14:17:54 EDT
h_806115,"Hamilton, RJ",DUK_BLU,Duke,ACC,2026,Right,Unknown,Unknown,152,16.01722532588454,19.50651769087523,40.78212290502793,13.221601489757914,62.43016759776536,2,1,93.57956,93.57956,0,33.333333333333336,66.66666666666667,33.333333333333336,0,12.5,TRUE,7,2026-04-20 14:17:54 EDT
h_1000148955,"Ferguson, Henry",ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,153,15.735567970204844,21.834264432029794,20.670391061452516,30.91247672253259,53.07262569832402,3,1,85.8506,85.8506,0,50,50,14.285714285714286,0,8.333333333333343,TRUE,11,2026-04-20 14:17:54 EDT
h_1000142987,"Palmese, Jamie",ETS_BUC,East Tennessee State,SoCon,2026,Right,Unknown,Unknown,154,15.337523277467414,31.191806331471135,15.083798882681563,18.063314711359407,46.2290502793296,3,3,91.704228,74.38423333333334,0,60,40,50,0,42.85714285714286,TRUE,4,2026-04-20 14:17:54 EDT
h_702256,"Chapman, Reese",TEN_VOL,Tennessee,SEC,2026,Left,Unknown,Unknown,155,14.930167597765365,31.33147113594041,11.918063314711361,22.905027932960895,50,4,2,89.775445,68.92710500000001,0,60,40,40,0,30,TRUE,7,2026-04-20 14:17:54 EDT
h_813909,"Copeland, Cian",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,156,14.84869646182495,13.966480446927374,29.422718808193668,26.44320297951583,50.97765363128492,1,0,NA,NA,NA,0,100,0,0,0,TRUE,4,2026-04-20 14:17:54 EDT
h_825579,"Brown, Blaine",TEN_VOL,Tennessee,SEC,2026,Left,Unknown,Unknown,157,14.567039106145252,20.43761638733706,8.007448789571695,37.98882681564246,39.385474860335194,3,1,75.9922,75.9922,0,75,25,37.5,0,33.33333333333334,TRUE,10,2026-04-20 14:17:54 EDT
h_824554,"Adelman, Trent",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,158,14.366852886405962,15.176908752327746,15.270018621973927,34.26443202979516,37.43016759776536,1,1,83.51823,83.51823,0,66.66666666666667,33.333333333333336,25,0,33.33333333333334,TRUE,4,2026-04-20 14:17:54 EDT
h_702713,"Binderup, Blake",TEX_AGG,Texas A&M,SEC,2026,Right,Unknown,Unknown,159,14.185288640595903,18.20297951582868,9.497206703910614,39.292364990689016,41.62011173184358,2,1,78.19906,78.19906,0,66.66666666666667,33.333333333333336,20,0,25,TRUE,6,2026-04-20 14:17:54 EDT
h_10025942,"Chavez, Conner",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,160,14.131750465549345,17.923649906890127,17.690875232774673,29.98137802607076,44.832402234636874,2,1,84.74674,84.74674,0,71.42857142857143,28.571428571428573,50,0,36.36363636363637,TRUE,7,2026-04-20 14:17:54 EDT
h_822701,"Salinas, Tristan",RUT_SCA,Rutgers,Big Ten,2026,Left,Unknown,Unknown,161,14.113128491620115,20.90316573556797,29.422718808193668,18.435754189944134,61.03351955307262,3,1,NA,NA,0,50,50,33.333333333333336,0,10,TRUE,9,2026-04-20 14:17:54 EDT
h_822961,"Halter, Jackson",MAR_THU,Marshall,Sun Belt,2026,Left,Unknown,Unknown,162,13.447392923649907,20.2048417132216,1.1173184357541899,43.94785847299814,40.08379888268156,3,1,55.754740000000005,55.754740000000005,0,80,20,42.857142857142854,0,33.33333333333334,TRUE,10,2026-04-20 14:17:54 EDT
h_698840,"Nati, Jimmy",STA_CAR,Stanford,ACC,2026,Right,Unknown,Unknown,163,12.849162011173183,12.942271880819366,29.422718808193668,22.3463687150838,54.74860335195531,1,0,NA,NA,NA,50,50,25,0,14.285714285714292,TRUE,6,2026-04-20 14:17:54 EDT
h_803344,"Galvin, Max",MIA_HUR,Miami,ACC,2026,Left,Unknown,Unknown,164,12.523277467411543,15.595903165735567,0.186219739292365,51.02420856610801,43.57541899441341,1,1,36.112030000000004,36.112030000000004,0,100,0,42.857142857142854,0,12.5,TRUE,7,2026-04-20 14:17:54 EDT
h_824456,"Conner, Nate",ETS_BUC,East Tennessee State,SoCon,2026,Left,Unknown,Unknown,165,12.176443202979515,22.81191806331471,29.422718808193668,10.986964618249536,66.62011173184358,4,0,NA,NA,NA,37.5,62.5,46.15384615384615,0,15,TRUE,17,2026-04-20 14:17:54 EDT
h_10106448,"Kosuda, Matthew",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,166,11.580540037243946,22.20670391061452,29.422718808193668,8.566108007448788,64.9441340782123,4,0,NA,NA,NA,50,50,75,0,20,TRUE,4,2026-04-20 14:17:54 EDT
h_1000304697,"Santangelo, Ryan",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,167,11.003258845437616,16.80633147113594,29.422718808193668,13.221601489757914,62.15083798882682,3,0,NA,NA,NA,33.333333333333336,66.66666666666667,33.333333333333336,0,13.333333333333329,TRUE,13,2026-04-20 14:17:54 EDT
h_10077581,"Hudgins, Eli",RAD_HIG,Radford,Big South,2026,Right,Unknown,Unknown,168,10.307262569832401,16.713221601489757,29.422718808193668,12.849162011173185,65.92178770949721,3,0,NA,NA,NA,20,80,33.333333333333336,0,0,TRUE,11,2026-04-20 14:17:54 EDT
h_806138,"Lavin, Luke",STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,169,10.176908752327742,16.620111731843572,29.422718808193668,12.476722532588454,65.92178770949721,3,0,NA,NA,NA,16.666666666666668,83.33333333333333,33.333333333333336,0,7.692307692307693,TRUE,12,2026-04-20 14:17:54 EDT
h_806117,"Harris, Sam",VIR_CAV,Virginia,ACC,2026,Left,Unknown,Unknown,170,9.95344506517691,34.96275605214153,8.938547486033519,10.242085661080075,64.80446927374301,5,2,84.81147000000001,74.41183000000001,0,33.333333333333336,66.66666666666667,40,0,13.63636363636364,TRUE,19,2026-04-20 14:17:54 EDT
h_836029,"Jouras, Noah",VIR_CAV,Virginia,ACC,2026,Right,Unknown,Unknown,171,9.120111731843577,33.56610800744879,0.186219739292365,16.201117318435752,56.145251396648035,4,3,41.071472,34.52146666666667,0,55.55555555555556,44.44444444444444,50,0,26.66666666666667,TRUE,11,2026-04-20 14:17:54 EDT
h_825840,"Daniel, Caleb",GIT_YEL,Georgia Tech,ACC,2026,Left,Unknown,Unknown,172,8.95949720670391,10.986964618249534,29.422718808193668,14.525139664804469,62.43016759776536,1,0,NA,NA,NA,0,100,NA,0,0,TRUE,4,2026-04-20 14:17:54 EDT
h_815986,"Stephenson, Dominic",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,173,8.95949720670391,10.986964618249534,29.422718808193668,14.525139664804469,62.43016759776536,1,0,NA,NA,NA,0,100,25,0,0,TRUE,6,2026-04-20 14:17:54 EDT
h_815415,"Hernandez, Alex",GIT_YEL,Georgia Tech,ACC,2026,Right,Unknown,Unknown,174,8.784916201117314,18.01675977653631,16.75977653631285,19.553072625698324,61.17318435754191,3,1,84.49251,84.49251,0,40,60,30,0,13.333333333333329,TRUE,13,2026-04-20 14:17:54 EDT
h_10025207,"Woolwine, Jackson",WM_TRI,William & Mary,CAA,2026,Right,Unknown,Unknown,175,7.025139664804469,10.009310986964618,29.422718808193668,10.614525139664805,66.20111731843576,1,0,NA,NA,NA,0,100,33.333333333333336,0,0,TRUE,5,2026-04-20 14:17:54 EDT
h_10054378,"Gubba, Wil",MAR_THU,Marshall,Sun Belt,2026,Right,Unknown,Unknown,176,3.7965549348230923,25.512104283054004,2.793296089385475,8.752327746741154,63.8268156424581,4,2,69.544285,64.637625,0,40,60,50,0,20,TRUE,8,2026-04-20 14:17:54 EDT
h_831931,"Warden, Alec",VCU_RAM,VCU,Atlantic 10,2026,Right,Unknown,Unknown,177,3.4567039106145234,13.03538175046555,7.4487895716946,20.670391061452516,63.54748603351956,2,1,75.84063,75.84063,0,66.66666666666667,33.333333333333336,66.66666666666667,0,12.5,TRUE,7,2026-04-20 14:17:54 EDT
h_800628,"Reynolds, Brady",STA_CAR,Stanford,ACC,2026,Left,Unknown,Unknown,178,1.9064245810055862,7.355679702048417,29.422718808193668,0,75.5586592178771,1,0,NA,NA,NA,0,100,100,0,0,TRUE,3,2026-04-20 14:17:54 EDT
